ApplicantID,Applicant Full Name,Application Status,Application Date,Application Year,Application Month,Days Since Application,Gender,Age At Application,Education Level,Years Of Experience,Current Job Department,Education Score,Experience Score,Candidate Score,Age Advantage Score,Candidate Ranking score,Candidate Ranking Category,Expected Salary Band,Is Selected Flag,Is Rejected Flag
3615,Thomas Thomas,Offered,2023-05-29,2023,5,910,Other,59,High School,1,Not Mentioned,1,1,1,1,1.7,Weak candidates,High Range,1,0
3616,Jason Davis,Interviewing,2023-07-18,2023,7,860,Female,19,Master's Degree,4,arts,4,2,2.8,1,4.47,Good candidates,High Range,0,0
3617,Lisa Kelly,In Review,2023-06-23,2023,6,885,Male,21,Master's Degree,12,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
3618,Heather Rivera,Offered,2023-08-03,2023,8,844,Male,36,Master's Degree,16,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",High Range,1,0
3619,Ricky Jordan,Interviewing,2023-05-29,2023,5,910,Female,27,Bachelor's Degree,7,Not Mentioned,3,3,3,3,5.1,Good candidates,Mid Range,0,0
3620,Jacob Castaneda,In Review,2023-05-11,2023,5,928,Male,32,Master's Degree,0,Not Mentioned,4,1,2.2,3,3.9,Weak candidates,High Range,0,0
3621,Andrew Mckinney,Pending Review,2023-08-01,2023,8,846,Other,23,Master's Degree,0,Not Mentioned,4,1,2.2,1,3.5,Weak candidates,Mid Range,0,0
3622,Jenna Young,In Review,2023-08-05,2023,8,842,Male,47,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
3623,Jerry Williamson,Offered,2023-07-26,2023,7,852,Male,54,High School,16,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,1,0
3624,Latoya Greene,Offered,2023-05-20,2023,5,919,Other,53,PhD,10,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",High Range,1,0
3625,Timothy Henry,Pending Review,2023-06-29,2023,6,879,Female,26,PhD,6,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",Mid Range,0,0
3626,Jennifer Estes,Rejected,2023-07-10,2023,7,868,Male,24,Bachelor's Degree,18,production,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,1
3627,Mark Velazquez,Offered,2023-06-04,2023,6,904,Other,60,Master's Degree,6,biomedical,4,3,3.4,1,5.725,Good candidates,Mid Range,1,0
3628,Ryan Logan,Interviewing,2023-06-17,2023,6,891,Male,56,High School,15,occupational,1,5,3.4,1,5.3,Good candidates,High Range,0,0
3629,Michael Yates,Interviewing,2023-06-21,2023,6,887,Female,24,Bachelor's Degree,11,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
3630,John Li,In Review,2023-07-02,2023,7,876,Female,29,Master's Degree,0,research (medical),4,1,2.2,3,4.12,Good candidates,Mid Range,0,0
3631,Cynthia Elliott,In Review,2023-06-28,2023,6,880,Other,38,High School,4,Not Mentioned,1,2,1.6,2,2.8,Weak candidates,Mid Range,0,0
3632,Vickie Holmes,Rejected,2023-06-09,2023,6,899,Female,29,PhD,7,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",High Range,0,1
3633,Margaret Sanchez,Offered,2023-05-08,2023,5,931,Male,60,PhD,11,museum,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,1,0
3634,Lindsey Jones,Pending Review,2023-07-11,2023,7,867,Male,54,Bachelor's Degree,9,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,0,0
3635,Luke Bennett,Interviewing,2023-05-23,2023,5,916,Male,34,PhD,13,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
3636,Felicia Davis,Interviewing,2023-07-22,2023,7,856,Female,60,Bachelor's Degree,10,Not Mentioned,3,4,3.6,1,5.6,Good candidates,Mid Range,0,0
3637,Justin Anderson,Rejected,2023-05-27,2023,5,912,Male,38,PhD,11,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",Mid Range,0,1
3638,Rachel Manning,Rejected,2023-07-04,2023,7,874,Other,48,Bachelor's Degree,10,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,0,1
3639,Abigail King,In Review,2023-07-01,2023,7,877,Female,61,Master's Degree,16,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
3640,Kimberly Graves,Pending Review,2023-05-10,2023,5,929,Female,53,Bachelor's Degree,10,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,0,0
3641,Samuel Hubbard,Offered,2023-07-05,2023,7,873,Female,29,Bachelor's Degree,14,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",Mid Range,1,0
3642,Gerald Clayton,Interviewing,2023-07-15,2023,7,863,Other,45,Master's Degree,2,Not Mentioned,4,2,2.8,2,4.6,Good candidates,High Range,0,0
3643,Mary Santiago,Rejected,2023-05-25,2023,5,914,Female,36,Bachelor's Degree,16,systems,3,5,4.2,2,7.12,"Strong fit, top candidates",High Range,0,1
3644,Tiffany Smith,Offered,2023-06-28,2023,6,880,Other,36,Bachelor's Degree,6,furniture,3,3,3,2,4.9,Good candidates,Mid Range,1,0
3645,Mary Wagner,In Review,2023-06-21,2023,6,887,Female,30,High School,16,Not Mentioned,1,5,3.4,3,5.7,Good candidates,Mid Range,0,0
3646,Phillip Johnston,Pending Review,2023-07-29,2023,7,849,Female,26,Bachelor's Degree,15,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,0,0
3647,Marc Brown,Offered,2023-05-16,2023,5,923,Male,36,PhD,10,Not Mentioned,5,4,4.4,2,7,"Strong fit, top candidates",High Range,1,0
3648,Elaine Harris,Rejected,2023-07-25,2023,7,853,Male,49,Bachelor's Degree,17,jewellery,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,1
3649,Beth Curtis,Rejected,2023-07-23,2023,7,855,Male,25,High School,0,sport and exercise,1,1,1,3,2.1,Weak candidates,Mid Range,0,1
3650,Jimmy Rubio,In Review,2023-07-03,2023,7,875,Other,32,PhD,16,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
3651,Joseph Brock,Rejected,2023-07-13,2023,7,865,Male,22,PhD,16,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",High Range,0,1
3652,Jaime Duarte,Interviewing,2023-06-02,2023,6,906,Male,54,Master's Degree,2,Not Mentioned,4,2,2.8,1,4.4,Good candidates,High Range,0,0
3653,Anthony Butler,Offered,2023-06-04,2023,6,904,Male,36,Bachelor's Degree,8,Not Mentioned,3,4,3.6,2,5.8,Good candidates,High Range,1,0
3654,Chase Dixon,Interviewing,2023-06-15,2023,6,893,Female,59,Bachelor's Degree,15,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
3655,Andrew Williams,In Review,2023-06-30,2023,6,878,Male,20,High School,17,biomedical,1,5,3.4,1,5.725,Good candidates,Mid Range,0,0
3656,Tammy Peterson,Rejected,2023-05-07,2023,5,932,Male,45,High School,5,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,High Range,0,1
3657,James Hansen,In Review,2023-05-15,2023,5,924,Male,40,Master's Degree,19,Not Mentioned,4,5,4.6,2,7.3,"Strong fit, top candidates",High Range,0,0
3658,Christopher Graham,Offered,2023-07-28,2023,7,850,Female,33,Master's Degree,17,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,1,0
3659,Todd Boone,Offered,2023-06-29,2023,6,879,Male,47,Master's Degree,3,Not Mentioned,4,2,2.8,1,4.4,Good candidates,High Range,1,0
3660,Eric Wood,In Review,2023-05-18,2023,5,921,Other,22,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,High Range,0,0
3661,Olivia Turner,Pending Review,2023-05-27,2023,5,912,Female,40,Bachelor's Degree,9,Not Mentioned,3,4,3.6,2,5.8,Good candidates,High Range,0,0
3662,Timothy Cisneros,In Review,2023-06-16,2023,6,892,Female,49,High School,9,Not Mentioned,1,4,2.8,1,4.4,Good candidates,High Range,0,0
3663,Stacy Johnson,In Review,2023-06-19,2023,6,889,Other,51,PhD,10,commissioning,5,4,4.4,1,6.8,"Strong fit, top candidates",High Range,0,0
3664,Theresa Meadows,Pending Review,2023-07-05,2023,7,873,Other,57,PhD,3,company,5,2,3.2,1,5.24,Good candidates,High Range,0,0
3665,Larry Robbins,Interviewing,2023-08-03,2023,8,844,Female,54,High School,17,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,0
3666,Robert Hines,Offered,2023-06-06,2023,6,902,Male,27,High School,3,Not Mentioned,1,2,1.6,3,3,Weak candidates,Mid Range,1,0
3667,Ryan Mcclure,Offered,2023-07-14,2023,7,864,Female,29,Master's Degree,14,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,1,0
3668,Amanda Nelson,Offered,2023-06-12,2023,6,896,Male,54,Master's Degree,5,Not Mentioned,4,3,3.4,1,5.3,Good candidates,High Range,1,0
3669,John Patrick,Interviewing,2023-06-11,2023,6,897,Other,32,Master's Degree,19,insurance,4,5,4.6,3,7.5,"Strong fit, top candidates",Mid Range,0,0
3670,Victor Turner,Rejected,2023-08-04,2023,8,843,Male,41,High School,9,Not Mentioned,1,4,2.8,2,4.6,Good candidates,Mid Range,0,1
3671,Jason Davis,Rejected,2023-08-01,2023,8,846,Other,35,Bachelor's Degree,3,general practice,3,2,2.4,3,4.2,Good candidates,Mid Range,0,1
3672,Michael Martin,Pending Review,2023-07-30,2023,7,848,Female,36,High School,20,production,1,5,3.4,2,5.5,Good candidates,High Range,0,0
3673,Johnny Flowers,Pending Review,2023-07-16,2023,7,862,Male,51,Bachelor's Degree,17,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
3674,Peggy Morales,Pending Review,2023-07-03,2023,7,875,Female,47,Bachelor's Degree,3,broadcasting/film/video,3,2,2.4,1,3.86,Weak candidates,Mid Range,0,0
3675,Colin Moore,Pending Review,2023-06-20,2023,6,888,Female,33,High School,16,Not Mentioned,1,5,3.4,3,5.7,Good candidates,Mid Range,0,0
3676,Timothy Lopez,Offered,2023-06-18,2023,6,890,Female,52,Master's Degree,1,Not Mentioned,4,1,2.2,1,3.5,Weak candidates,High Range,1,0
3677,Edgar York,In Review,2023-05-29,2023,5,910,Other,44,High School,17,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,0
3678,Tammy Taylor,Offered,2023-05-25,2023,5,914,Female,28,Bachelor's Degree,13,Not Mentioned,3,5,4.2,3,6.9,"Strong fit, top candidates",High Range,1,0
3679,Christopher Ponce,Offered,2023-05-10,2023,5,929,Other,56,Bachelor's Degree,8,Scotland,3,4,3.6,1,5.6,Good candidates,Mid Range,1,0
3680,Walter Morales,Interviewing,2023-07-09,2023,7,869,Female,25,Master's Degree,13,Not Mentioned,4,5,4.6,3,7.5,"Strong fit, top candidates",High Range,0,0
3681,Lori Larsen,Pending Review,2023-07-21,2023,7,857,Female,43,PhD,10,operational,5,4,4.4,2,6.78,"Strong fit, top candidates",High Range,0,0
3682,Ronald Lewis,Rejected,2023-07-05,2023,7,873,Other,51,PhD,5,Not Mentioned,5,3,3.8,1,5.9,Good candidates,Mid Range,0,1
3683,Cindy Mercer,Offered,2023-07-25,2023,7,853,Other,44,Bachelor's Degree,14,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,1,0
3684,Andrew Hudson,Offered,2023-07-29,2023,7,849,Other,30,PhD,13,communications,5,5,5,3,8.1,"Strong fit, top candidates",High Range,1,0
3685,Christine Klein,In Review,2023-06-28,2023,6,880,Female,27,PhD,19,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,0
3686,Kevin Mack,Offered,2023-06-17,2023,6,891,Male,56,High School,0,textile,1,1,1,1,1.7,Weak candidates,High Range,1,0
3687,Charlene Gomez,Offered,2023-07-11,2023,7,867,Other,29,PhD,18,furniture,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,1,0
3688,Justin Hill,Pending Review,2023-05-28,2023,5,911,Male,57,Master's Degree,3,Not Mentioned,4,2,2.8,1,4.4,Good candidates,Mid Range,0,0
3689,Marc Craig,Pending Review,2023-06-29,2023,6,879,Male,48,PhD,7,Not Mentioned,5,3,3.8,1,5.9,Good candidates,Mid Range,0,0
3690,Brandon Hernandez,In Review,2023-07-08,2023,7,870,Male,28,High School,2,amenity,1,2,1.6,3,2.92,Weak candidates,Mid Range,0,0
3691,Kevin Cox,Pending Review,2023-05-19,2023,5,920,Other,24,Master's Degree,18,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
3692,Damon Davis,Pending Review,2023-07-15,2023,7,863,Female,47,High School,12,Not Mentioned,1,5,3.4,1,5.3,Good candidates,Mid Range,0,0
3693,George Meza,Interviewing,2023-06-17,2023,6,891,Female,43,PhD,10,political party,5,4,4.4,2,7.33,"Strong fit, top candidates",Mid Range,0,0
3694,Brenda Mccarty,Pending Review,2023-07-17,2023,7,861,Female,43,PhD,2,arts,5,2,3.2,2,5.28,Good candidates,Mid Range,0,0
3695,Tamara Nguyen,In Review,2023-06-06,2023,6,902,Male,56,Bachelor's Degree,8,corporate,3,4,3.6,1,5.87,Good candidates,High Range,0,0
3696,Juan Nguyen,Offered,2023-05-25,2023,5,914,Female,48,Bachelor's Degree,2,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,High Range,1,0
3697,Shaun Shaw,Pending Review,2023-08-02,2023,8,845,Female,23,High School,5,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,Mid Range,0,0
3698,Jenna Snyder,Interviewing,2023-05-22,2023,5,917,Male,51,Bachelor's Degree,18,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
3699,Kristen King,Pending Review,2023-07-21,2023,7,857,Other,30,PhD,17,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,0
3700,Robert Lewis,Offered,2023-07-31,2023,7,847,Female,37,Bachelor's Degree,15,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,1,0
3701,Stephanie Dunn,Pending Review,2023-05-07,2023,5,932,Male,46,PhD,11,research (life sciences),5,5,5,1,8.2,"Strong fit, top candidates",High Range,0,0
3702,Claire Griffin,Pending Review,2023-05-12,2023,5,927,Other,36,Bachelor's Degree,4,Not Mentioned,3,2,2.4,2,4,Good candidates,Mid Range,0,0
3703,David Blair,Pending Review,2023-07-20,2023,7,858,Male,40,PhD,5,Not Mentioned,5,3,3.8,2,6.1,"Strong fit, top candidates",Mid Range,0,0
3704,Thomas Benitez,Interviewing,2023-06-25,2023,6,883,Other,39,PhD,11,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",Mid Range,0,0
3705,Kevin Watson,Rejected,2023-07-03,2023,7,875,Male,26,PhD,13,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",Mid Range,0,1
3706,Michael Allen,Rejected,2023-08-03,2023,8,844,Male,27,Bachelor's Degree,12,theatre/television/film,3,5,4.2,3,7.005,"Strong fit, top candidates",Mid Range,0,1
3707,Andrew Bryant,Offered,2023-06-22,2023,6,886,Male,57,Master's Degree,8,contracting,4,4,4,1,6.2,"Strong fit, top candidates",Mid Range,1,0
3708,Nancy Davis,Offered,2023-05-07,2023,5,932,Other,55,Master's Degree,3,Not Mentioned,4,2,2.8,1,4.4,Good candidates,Mid Range,1,0
3709,Jennifer Dunn,Rejected,2023-05-27,2023,5,912,Other,22,Bachelor's Degree,0,research (maths),3,1,1.8,1,3.08,Weak candidates,High Range,0,1
3710,Laura Perez,Rejected,2023-07-07,2023,7,871,Female,34,High School,7,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,Mid Range,0,1
3711,Kayla Walker,Pending Review,2023-06-09,2023,6,899,Female,56,PhD,17,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,0
3712,Jody Hawkins,Interviewing,2023-06-07,2023,6,901,Other,55,Master's Degree,8,rural practice,4,4,4,1,6.4,"Strong fit, top candidates",Mid Range,0,0
3713,Yvette Wilkinson,Pending Review,2023-07-27,2023,7,851,Female,42,PhD,8,horticultural,5,4,4.4,2,7,"Strong fit, top candidates",Mid Range,0,0
3714,Rachel Park,In Review,2023-07-14,2023,7,864,Female,59,Master's Degree,20,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
3715,Rick Wang,In Review,2023-06-20,2023,6,888,Other,54,PhD,3,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
3716,Amanda Hughes,Pending Review,2023-08-05,2023,8,842,Other,59,Master's Degree,5,exhibition/display,4,3,3.4,1,5.385,Good candidates,Mid Range,0,0
3717,Haley Nolan,Pending Review,2023-06-21,2023,6,887,Female,54,Master's Degree,20,television/film/video,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,0
3718,Edward Pittman,Pending Review,2023-07-12,2023,7,866,Other,19,High School,15,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
3719,Kimberly Cummings,Rejected,2023-05-13,2023,5,926,Other,35,Master's Degree,0,Not Mentioned,4,1,2.2,3,3.9,Weak candidates,Mid Range,0,1
3720,Tommy Roberts,Rejected,2023-06-17,2023,6,891,Male,30,Bachelor's Degree,1,Not Mentioned,3,1,1.8,3,3.3,Weak candidates,High Range,0,1
3721,Kevin Bailey,Pending Review,2023-07-04,2023,7,874,Female,45,Bachelor's Degree,16,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",Mid Range,0,0
3722,Brian Wright,In Review,2023-07-02,2023,7,876,Other,20,PhD,7,Not Mentioned,5,3,3.8,1,5.9,Good candidates,High Range,0,0
3723,Jennifer Singh,Rejected,2023-07-29,2023,7,849,Female,57,Bachelor's Degree,11,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,1
3724,Tyrone Hawkins,Rejected,2023-05-08,2023,5,931,Other,26,Master's Degree,6,broadcasting/film/video,4,3,3.4,3,5.785,Good candidates,High Range,0,1
3725,Rhonda Brock,In Review,2023-06-07,2023,6,901,Female,27,High School,5,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,Mid Range,0,0
3726,Nathaniel Padilla,In Review,2023-07-27,2023,7,851,Other,30,High School,4,Not Mentioned,1,2,1.6,3,3,Weak candidates,Mid Range,0,0
3727,Lindsey Harris,Offered,2023-05-26,2023,5,913,Male,23,High School,1,adult education,1,1,1,1,1.75,Weak candidates,High Range,1,0
3728,Jo Morgan,In Review,2023-05-24,2023,5,915,Male,26,Bachelor's Degree,6,broadcasting/film/video,3,3,3,3,5.175,Good candidates,High Range,0,0
3729,Christina Brown,Pending Review,2023-05-17,2023,5,922,Female,59,Bachelor's Degree,2,Not Mentioned,3,2,2.4,1,3.8,Weak candidates,Mid Range,0,0
3730,Angela Jones,Offered,2023-07-24,2023,7,854,Female,60,Master's Degree,0,Not Mentioned,4,1,2.2,1,3.5,Weak candidates,High Range,1,0
3731,Jonathan Casey,Interviewing,2023-06-09,2023,6,899,Other,49,Bachelor's Degree,12,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,0,0
3732,Karen Jackson,In Review,2023-06-01,2023,6,907,Female,34,Bachelor's Degree,1,operational,3,1,1.8,3,3.21,Weak candidates,Mid Range,0,0
3733,Carl Short,Offered,2023-05-06,2023,5,933,Male,22,PhD,20,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,1,0
3734,Randy Donaldson,Rejected,2023-08-04,2023,8,843,Male,52,Master's Degree,14,music,4,5,4.6,1,7.215,"Strong fit, top candidates",Mid Range,0,1
3735,Sherry Edwards,Pending Review,2023-05-25,2023,5,914,Female,35,Master's Degree,0,Not Mentioned,4,1,2.2,3,3.9,Weak candidates,Mid Range,0,0
3736,Jessica Fox,Offered,2023-07-08,2023,7,870,Other,42,PhD,1,Not Mentioned,5,1,2.6,2,4.3,Good candidates,High Range,1,0
3737,Kristy Barnes,Offered,2023-06-15,2023,6,893,Other,48,PhD,2,Not Mentioned,5,2,3.2,1,5,Good candidates,Mid Range,1,0
3738,Angela Mills,Rejected,2023-05-11,2023,5,928,Female,45,Bachelor's Degree,16,Not Mentioned,3,5,4.2,2,6.7,"Strong fit, top candidates",High Range,0,1
3739,Jennifer Burns,Offered,2023-06-24,2023,6,884,Female,56,High School,6,Not Mentioned,1,3,2.2,1,3.5,Weak candidates,High Range,1,0
3740,Richard Cline,Interviewing,2023-06-15,2023,6,893,Male,27,High School,0,materials,1,1,1,3,2.1,Weak candidates,High Range,0,0
3741,Barry Sanders,In Review,2023-06-12,2023,6,896,Female,38,Bachelor's Degree,9,Not Mentioned,3,4,3.6,2,5.8,Good candidates,Mid Range,0,0
3742,Jose Cabrera,Offered,2023-06-12,2023,6,896,Other,51,Master's Degree,16,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,1,0
3743,Allison Morton,Interviewing,2023-05-30,2023,5,909,Other,57,High School,4,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,High Range,0,0
3744,Nicholas Johns,Offered,2023-07-15,2023,7,863,Female,43,High School,6,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,Mid Range,1,0
3745,Brian Henry,In Review,2023-06-24,2023,6,884,Female,58,High School,9,Not Mentioned,1,4,2.8,1,4.4,Good candidates,Mid Range,0,0
3746,Gregory Moore,In Review,2023-06-22,2023,6,886,Male,55,Bachelor's Degree,14,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
3747,Joy Gallegos,In Review,2023-07-10,2023,7,868,Male,42,Master's Degree,3,Not Mentioned,4,2,2.8,2,4.6,Good candidates,Mid Range,0,0
3748,Joshua Knapp,Rejected,2023-05-31,2023,5,908,Male,47,High School,2,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,Mid Range,0,1
3749,Nicole Wilson,Pending Review,2023-07-04,2023,7,874,Male,61,High School,3,Not Mentioned,1,2,1.6,1,2.6,Weak candidates,High Range,0,0
3750,Tamara Hensley,In Review,2023-08-04,2023,8,843,Female,43,Master's Degree,4,community,4,2,2.8,2,4.46,Good candidates,High Range,0,0
3751,Debra Ruiz,Interviewing,2023-06-22,2023,6,886,Male,43,High School,10,Not Mentioned,1,4,2.8,2,4.6,Good candidates,High Range,0,0
3752,James Carney,Interviewing,2023-07-27,2023,7,851,Female,20,PhD,0,Not Mentioned,5,1,2.6,1,4.1,Good candidates,High Range,0,0
3753,Russell Dunn,Interviewing,2023-06-06,2023,6,902,Other,49,High School,19,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
3754,Jordan Cooper,Pending Review,2023-05-28,2023,5,911,Female,26,PhD,7,Not Mentioned,5,3,3.8,3,6.3,"Strong fit, top candidates",High Range,0,0
3755,Jasmine Payne,In Review,2023-06-29,2023,6,879,Other,19,Bachelor's Degree,16,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",Mid Range,0,0
3756,Scott Larson,Pending Review,2023-05-10,2023,5,929,Other,40,Master's Degree,10,Not Mentioned,4,4,4,2,6.4,"Strong fit, top candidates",Mid Range,0,0
3757,Robert Gomez,In Review,2023-07-22,2023,7,856,Female,54,PhD,8,Not Mentioned,5,4,4.4,1,6.8,"Strong fit, top candidates",Mid Range,0,0
3758,Jonathan Green,Rejected,2023-07-02,2023,7,876,Male,24,PhD,20,Not Mentioned,5,5,5,1,7.7,"Strong fit, top candidates",Mid Range,0,1
3759,Kimberly Clark,Pending Review,2023-06-06,2023,6,902,Male,46,PhD,2,Not Mentioned,5,2,3.2,1,5,Good candidates,High Range,0,0
3760,Stanley Stone,Offered,2023-07-27,2023,7,851,Female,34,High School,13,Not Mentioned,1,5,3.4,3,5.7,Good candidates,High Range,1,0
3761,Danielle Mcintyre,Rejected,2023-06-18,2023,6,890,Other,37,High School,6,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,Mid Range,0,1
3762,Anthony Johnson,In Review,2023-05-11,2023,5,928,Male,39,Bachelor's Degree,6,Not Mentioned,3,3,3,2,4.9,Good candidates,Mid Range,0,0
3763,Melody Lowery,In Review,2023-05-24,2023,5,915,Male,36,Master's Degree,0,Not Mentioned,4,1,2.2,2,3.7,Weak candidates,Mid Range,0,0
3764,Roberta Ward,Interviewing,2023-06-08,2023,6,900,Female,38,High School,17,Not Mentioned,1,5,3.4,2,5.5,Good candidates,Mid Range,0,0
3765,Eric Rodriguez,In Review,2023-05-20,2023,5,919,Male,56,Master's Degree,20,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",High Range,0,0
3766,Ryan Diaz,Rejected,2023-05-23,2023,5,916,Female,27,High School,6,Not Mentioned,1,3,2.2,3,3.9,Weak candidates,Mid Range,0,1
3767,Jonathan Flores,Offered,2023-06-10,2023,6,898,Female,52,Bachelor's Degree,20,Not Mentioned,3,5,4.2,1,6.5,"Strong fit, top candidates",High Range,1,0
3768,Lisa Crawford,Offered,2023-05-09,2023,5,930,Male,45,PhD,17,Not Mentioned,5,5,5,2,7.9,"Strong fit, top candidates",Mid Range,1,0
3769,Sabrina Gardner,Rejected,2023-06-02,2023,6,906,Other,43,High School,20,Not Mentioned,1,5,3.4,2,5.5,Good candidates,High Range,0,1
3770,John Scott,In Review,2023-07-21,2023,7,857,Other,59,Bachelor's Degree,8,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,0,0
3771,Susan Davis,Rejected,2023-06-25,2023,6,883,Female,26,PhD,16,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,1
3772,Nina Gordon,In Review,2023-06-17,2023,6,891,Female,54,PhD,5,Not Mentioned,5,3,3.8,1,5.9,Good candidates,Mid Range,0,0
3773,Blake Smith,Offered,2023-06-02,2023,6,906,Female,45,High School,13,maintenance,1,5,3.4,2,5.5,Good candidates,High Range,1,0
3774,Nancy West,In Review,2023-07-20,2023,7,858,Other,25,PhD,14,Not Mentioned,5,5,5,3,8.1,"Strong fit, top candidates",High Range,0,0
3775,Hunter Gilmore,Interviewing,2023-07-10,2023,7,868,Other,59,PhD,13,children's,5,5,5,1,7.95,"Strong fit, top candidates",Mid Range,0,0
3776,Tonya Lewis,Interviewing,2023-06-27,2023,6,881,Other,60,High School,14,Not Mentioned,1,5,3.4,1,5.3,Good candidates,High Range,0,0
3777,Shawn Brock,Pending Review,2023-07-02,2023,7,876,Male,35,PhD,0,applications,5,1,2.6,3,4.5,Good candidates,High Range,0,0
3778,Julie Young,In Review,2023-07-15,2023,7,863,Female,56,Bachelor's Degree,11,community,3,5,4.2,1,6.29,"Strong fit, top candidates",High Range,0,0
3779,Joseph Black,Pending Review,2023-07-31,2023,7,847,Female,54,High School,0,Not Mentioned,1,1,1,1,1.7,Weak candidates,High Range,0,0
3780,Travis Berry,Offered,2023-07-13,2023,7,865,Other,44,High School,7,Not Mentioned,1,3,2.2,2,3.7,Weak candidates,High Range,1,0
3781,Kimberly Blackwell,Interviewing,2023-07-25,2023,7,853,Male,44,High School,10,Not Mentioned,1,4,2.8,2,4.6,Good candidates,High Range,0,0
3782,Jennifer Barrera,Rejected,2023-07-28,2023,7,850,Male,53,High School,7,land,1,3,2.2,1,3.61,Weak candidates,Mid Range,0,1
3783,Sheri Lucero,In Review,2023-06-25,2023,6,883,Female,23,Bachelor's Degree,10,Not Mentioned,3,4,3.6,1,5.6,Good candidates,High Range,0,0
3784,Rebecca West,Rejected,2023-06-20,2023,6,888,Other,23,Master's Degree,11,Not Mentioned,4,5,4.6,1,7.1,"Strong fit, top candidates",Mid Range,0,1
