Employee ID,Employee Name,Survey Date,Survey Year,Survey Month,Engagement Score,Rolling 3Month Engagement Avg,Previous Engagement Score,Engagement Improvement Score,Engagement Improving Level,Low Engagement Flag,Satisfaction Score,Previous_Satisfaction_Score,Satisfaction Improvement Score,Satisfaction Improvement Level,Work-Life Balance Score,Previous WLB Score,WLB Improvement Score,WLB Improvement Level,Composite Engagement Risk Score,Engagement Risk Level,Risk Employee Flag,Days Since Survey
3140,Evie Beard,2023-05-07,2023,5,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1,Employee At-Risk,1,932
3141,Aliya Morton,2023-02-16,2023,2,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.6,Employee At-Risk,1,1012
3142,Ingrid Wilkins,2022-08-10,2022,8,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.7,Needs monitoring,0,1202
3143,Morgan Elliott,2023-07-31,2023,7,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,847
3144,Shannon Lambert,2022-12-18,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.3,Needs monitoring,0,1072
3145,Prince Petty,2023-06-13,2023,6,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,895
3146,Abril Joseph,2022-09-05,2022,9,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,3,Needs monitoring,0,1176
3147,Bobby Levy,2023-07-24,2023,7,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.6,Employee At-Risk,1,854
3148,Gustavo Durham,2023-06-24,2023,6,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.7,Needs monitoring,0,884
3149,Teagan Stevens,2023-03-31,2023,3,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.1,Employee At-Risk,1,969
3150,Neil Patton,2022-08-29,2022,8,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,1183
3151,Khalil Guzman,2023-02-24,2023,2,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,1004
3152,Alaina Mayo,2023-04-28,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,941
3153,Jagger Morgan,2022-11-04,2022,11,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,1116
3154,Donavan Kennedy,2023-06-03,2023,6,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,905
3155,Amy Frederick,2022-08-18,2022,8,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,1194
3156,Pierce Charles,2023-01-27,2023,1,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3,Needs monitoring,0,1032
3157,Deegan Pham,2023-04-11,2023,4,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.9,Employee At-Risk,1,958
3158,Seth Oneill,2023-02-02,2023,2,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,1026
3159,Mollie Woodward,2023-04-23,2023,4,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.2,Employee At-Risk,1,946
3160,Baylee Warner,2022-08-20,2022,8,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,4.6,Employee is engaged,0,1192
3161,Celeste Allison,2023-07-15,2023,7,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,2.8,Employee At-Risk,1,863
3162,Camryn Clark,2023-03-20,2023,3,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,980
3163,Geovanni Crawford,2023-03-19,2023,3,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,981
3164,Danielle Blanchard,2022-10-02,2022,10,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.2,Needs monitoring,0,1149
3165,Kasey Pineda,2023-06-17,2023,6,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3,Needs monitoring,0,891
3166,Kenzie Friedman,2023-01-26,2023,1,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.4,Employee At-Risk,1,1033
3167,Destinee Mejia,2023-02-27,2023,2,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1001
3168,Deshawn Henry,2023-08-05,2023,8,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3.5,Needs monitoring,0,842
3169,Cristian Ritter,2023-04-27,2023,4,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,2.7,Employee At-Risk,1,942
3170,Demarcus Huffman,2022-11-28,2022,11,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,1092
3171,Regina Lopez,2023-01-08,2023,1,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,5,NULL,NULL,Stable,3.3,Needs monitoring,0,1051
3172,Justice Clark,2022-09-02,2022,9,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.1,Employee At-Risk,1,1179
3173,Tucker Sweeney,2023-07-13,2023,7,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,4.3,Employee is engaged,0,865
3174,Roy Pratt,2023-01-02,2023,1,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3,Needs monitoring,0,1057
3175,Raphael Whitney,2023-02-03,2023,2,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,1025
3176,Cade Palmer,2023-02-09,2023,2,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,4.4,Employee is engaged,0,1019
3177,Abel Potts,2023-04-20,2023,4,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.1,Needs monitoring,0,949
3178,Wayne Leon,2022-10-07,2022,10,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1144
3179,Amya Armstrong,2023-05-27,2023,5,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,912
3180,Johnny Whitehead,2023-01-30,2023,1,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,1029
3181,Antwan Clayton,2023-04-05,2023,4,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,964
3182,Dexter Preston,2022-08-15,2022,8,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.2,Needs monitoring,0,1197
3183,Uriah Guerrero,2023-05-06,2023,5,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,1.6,Employee At-Risk,1,933
3184,Dakota Oliver,2023-07-03,2023,7,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.6,Employee At-Risk,1,875
3185,Selena Yoder,2022-08-20,2022,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.7,Employee is engaged,0,1192
3186,Kaila Flowers,2023-06-12,2023,6,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,896
3187,Dashawn Ramirez,2023-01-02,2023,1,4,4,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,3,Needs monitoring,0,1057
3188,Meghan Ray,2023-07-23,2023,7,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,4,NULL,NULL,Stable,3.9,Needs monitoring,0,855
3189,Jasiah Palmer,2023-02-17,2023,2,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.7,Needs monitoring,0,1011
3190,Jaiden Hawkins,2022-10-15,2022,10,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,5,NULL,NULL,Stable,4.5,Employee is engaged,0,1136
3191,Monserrat Miranda,2023-02-24,2023,2,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,2,NULL,NULL,Stable,1.5,Employee At-Risk,1,1004
3192,Johnathon Lynch,2023-06-26,2023,6,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,882
3193,Dayanara Murray,2023-08-05,2023,8,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,5,NULL,NULL,Stable,1.8,Employee At-Risk,1,842
3194,Alessandro Sawyer,2022-12-26,2022,12,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,5,NULL,NULL,Stable,3.5,Needs monitoring,0,1064
3195,Kaylen Hogan,2023-03-23,2023,3,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,3.9,Needs monitoring,0,977
3196,Karley Michael,2022-10-31,2022,10,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,1120
3197,Erik Parks,2022-09-20,2022,9,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,1161
3198,Violet Bennett,2023-01-04,2023,1,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,1055
3199,Hannah Jacobi,2022-08-31,2022,8,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,2.5,Employee At-Risk,1,1181
3200,Peter Robertson,2023-05-28,2023,5,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,3.4,Needs monitoring,0,911
3201,Josephine Bugali,2022-12-27,2022,12,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,1063
3202,Dallas Leach,2022-12-25,2022,12,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,1065
3203,Marianne Eaton,2022-11-11,2022,11,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,1109
3204,Bruno Rossetti,2022-12-27,2022,12,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2.5,Employee At-Risk,1,1063
3205,Roxana Goyal,2022-11-03,2022,11,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,2.4,Employee At-Risk,1,1117
3206,Thomas Barbara,2022-09-13,2022,9,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3,Needs monitoring,0,1168
3207,Lynn O'hare,2023-01-13,2023,1,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,5,NULL,NULL,Stable,4.2,Employee is engaged,0,1046
3208,Abdellah Veera,2023-03-22,2023,3,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,3,NULL,NULL,Stable,3.4,Needs monitoring,0,978
3209,Daniel Davis,2023-01-13,2023,1,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,1046
3210,Barbara M Stanford,2023-07-11,2023,7,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,867
3211,Phylicia Gosciminski,2022-10-09,2022,10,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,1142
3212,Mohammed Latif,2023-03-09,2023,3,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,991
3213,Hamish Garneau,2023-01-08,2023,1,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,1051
3214,Morissa Power,2023-04-14,2023,4,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,2.2,Employee At-Risk,1,955
3215,Jason Woodson,2022-11-12,2022,11,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,3.9,Needs monitoring,0,1108
3216,Janine Purinton,2023-03-29,2023,3,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,971
3217,Sarah Akinkuolie,2022-11-01,2022,11,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,1119
3218,Spencer Cole,2023-01-13,2023,1,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,5,NULL,NULL,Stable,2.6,Employee At-Risk,1,1046
3219,Luisa Monterro,2023-02-06,2023,2,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.2,Needs monitoring,0,1022
3220,Sandy Mckenna,2022-08-22,2022,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,4.3,Employee is engaged,0,1190
3221,Savanah Baker,2023-04-01,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,968
3222,Gloria Small,2022-10-18,2022,10,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.7,Employee At-Risk,1,1133
3223,Alisa Aguirre,2022-11-11,2022,11,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,2,NULL,NULL,Stable,3.6,Needs monitoring,0,1109
3224,Sterling Davila,2023-04-29,2023,4,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,3.2,Needs monitoring,0,940
3225,Saniya Bradley,2022-09-30,2022,9,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,2,Employee At-Risk,1,1151
3226,Drake Ashley,2022-10-06,2022,10,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,1145
3227,Rosemary Manning,2022-11-21,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,1099
3228,Adrianna Johnston,2022-11-13,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,3,NULL,NULL,Stable,3.6,Needs monitoring,0,1107
3229,Ruby Bean,2022-09-29,2022,9,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,3.7,Needs monitoring,0,1152
3230,Annalise Avila,2023-04-08,2023,4,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.1,Needs monitoring,0,961
3231,Carley Irwin,2022-12-11,2022,12,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,4,Employee is engaged,0,1079
3232,Makenzie Mercer,2023-07-01,2023,7,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,3.7,Needs monitoring,0,877
3233,Julia Vargas,2022-12-31,2022,12,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,3.6,Needs monitoring,0,1059
3234,Parker Harrison,2023-04-09,2023,4,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,4,NULL,NULL,Stable,2.2,Employee At-Risk,1,960
3235,Emmett York,2022-10-22,2022,10,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.9,Employee At-Risk,1,1129
3236,Landin Walton,2023-04-28,2023,4,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.4,Employee At-Risk,1,941
3237,Landon Mayo,2023-02-10,2023,2,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,1018
3238,Abby Estes,2023-04-05,2023,4,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,5,NULL,NULL,Stable,4.4,Employee is engaged,0,964
3239,Rachael Pena,2023-06-13,2023,6,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,4.1,Employee is engaged,0,895
3240,Kyan Fritz,2022-08-22,2022,8,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,1190
3241,Lana Vega,2023-06-03,2023,6,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,3,NULL,NULL,Stable,2.6,Employee At-Risk,1,905
3242,Alma Fischer,2023-06-09,2023,6,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.6,Employee At-Risk,1,899
3243,Harley Peterson,2022-11-25,2022,11,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,2.1,Employee At-Risk,1,1095
3244,Kade Stokes,2023-03-25,2023,3,2,2,NULL,NULL,Stable,1,1,NULL,NULL,Stable,1,NULL,NULL,Stable,1.5,Employee At-Risk,1,975
3245,Leonel Tanner,2022-11-18,2022,11,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,3.4,Needs monitoring,0,1102
3246,Natalia Burns,2023-05-03,2023,5,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,4,NULL,NULL,Stable,1.6,Employee At-Risk,1,936
3247,Hailee Raymond,2023-06-26,2023,6,2,2,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.3,Needs monitoring,0,882
3248,Micah Douglas,2022-11-04,2022,11,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,1116
3249,Kaley Pollard,2023-02-03,2023,2,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,5,NULL,NULL,Stable,3.1,Needs monitoring,0,1025
3250,Seth Fletcher,2022-11-15,2022,11,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,1105
3251,Elliana Thomas,2023-04-09,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,960
3252,Edward Chung,2023-08-05,2023,8,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,842
3253,Tessa Estes,2023-03-28,2023,3,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,1,NULL,NULL,Stable,1.6,Employee At-Risk,1,972
3254,Charlie Carson,2022-10-30,2022,10,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.4,Employee At-Risk,1,1121
3255,Lawson Zuniga,2023-02-17,2023,2,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,1.9,Employee At-Risk,1,1011
3256,Coleman Huffman,2023-07-04,2023,7,4,4,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,3.1,Needs monitoring,0,874
3257,Sanaa Reilly,2022-10-09,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,5,NULL,NULL,Stable,2.4,Employee At-Risk,1,1142
3258,Slade Randolph,2022-10-16,2022,10,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,3.8,Needs monitoring,0,1135
3259,Dania Hale,2022-11-07,2022,11,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1113
3260,Roland Orozco,2022-10-27,2022,10,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,1124
3261,Kaylen Fisher,2023-06-07,2023,6,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.8,Employee At-Risk,1,901
3262,Kasey Preston,2022-10-06,2022,10,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3.5,Needs monitoring,0,1145
3263,Cruz Davila,2023-06-18,2023,6,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,2,NULL,NULL,Stable,1.8,Employee At-Risk,1,890
3264,Alani Phillips,2023-07-19,2023,7,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,3,NULL,NULL,Stable,2.3,Employee At-Risk,1,859
3265,Giovanni Klein,2022-09-10,2022,9,4,4,NULL,NULL,Stable,0,3,NULL,NULL,Stable,2,NULL,NULL,Stable,3.3,Needs monitoring,0,1171
3266,Max Mahoney,2023-01-17,2023,1,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,1042
3267,Perla Terry,2023-06-14,2023,6,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,894
3268,Makai Ochoa,2023-06-30,2023,6,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,4,NULL,NULL,Stable,2.8,Employee At-Risk,1,878
3269,Caiden Hogan,2022-11-30,2022,11,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,1090
3270,Brandon Dickerson,2022-09-26,2022,9,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.8,Employee is engaged,0,1155
3271,Taryn Snow,2023-03-12,2023,3,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,1,NULL,NULL,Stable,2.2,Employee At-Risk,1,988
3272,Monserrat Cooke,2023-03-02,2023,3,5,5,NULL,NULL,Stable,0,5,NULL,NULL,Stable,2,NULL,NULL,Stable,4.4,Employee is engaged,0,998
3273,Zaria Mcintosh,2023-05-05,2023,5,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.3,Employee is engaged,0,934
3274,Arely May,2023-06-25,2023,6,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,3.8,Needs monitoring,0,883
3275,Gina Kent,2023-06-25,2023,6,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,3,NULL,NULL,Stable,1.7,Employee At-Risk,1,883
3276,Catherine Anthony,2023-03-20,2023,3,2,2,NULL,NULL,Stable,1,2,NULL,NULL,Stable,4,NULL,NULL,Stable,2.4,Employee At-Risk,1,980
3277,Wade Beltran,2023-01-07,2023,1,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,3,NULL,NULL,Stable,2.7,Employee At-Risk,1,1052
3278,Mina Bryant,2022-10-14,2022,10,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,4,NULL,NULL,Stable,2.5,Employee At-Risk,1,1137
3279,Jonas Everett,2023-04-01,2023,4,5,5,NULL,NULL,Stable,0,2,NULL,NULL,Stable,1,NULL,NULL,Stable,3.3,Needs monitoring,0,968
3280,Makaila Pham,2023-08-03,2023,8,4,4,NULL,NULL,Stable,0,5,NULL,NULL,Stable,4,NULL,NULL,Stable,4.3,Employee is engaged,0,844
3281,Gloria Rose,2023-02-27,2023,2,4,4,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,4,Employee is engaged,0,1001
3282,Rebekah Carpenter,2023-04-30,2023,4,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,1,NULL,NULL,Stable,3,Needs monitoring,0,939
3283,Iris Reynolds,2022-10-19,2022,10,1,1,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2,Employee At-Risk,1,1132
3284,Kennedi Howell,2022-12-09,2022,12,2,2,NULL,NULL,Stable,1,4,NULL,NULL,Stable,1,NULL,NULL,Stable,2.4,Employee At-Risk,1,1081
3285,Rashad Sutton,2023-05-29,2023,5,3,3,NULL,NULL,Stable,0,3,NULL,NULL,Stable,3,NULL,NULL,Stable,3,Needs monitoring,0,910
3286,Regan Conrad,2023-04-25,2023,4,3,3,NULL,NULL,Stable,0,1,NULL,NULL,Stable,4,NULL,NULL,Stable,2.6,Employee At-Risk,1,944
3287,Litzy Arias,2023-03-31,2023,3,5,5,NULL,NULL,Stable,0,1,NULL,NULL,Stable,2,NULL,NULL,Stable,3.2,Needs monitoring,0,969
3288,Eden Silva,2023-03-31,2023,3,1,1,NULL,NULL,Stable,1,5,NULL,NULL,Stable,2,NULL,NULL,Stable,2.4,Employee At-Risk,1,969
3289,Kinley Serrano,2023-06-13,2023,6,3,3,NULL,NULL,Stable,0,5,NULL,NULL,Stable,1,NULL,NULL,Stable,3.2,Needs monitoring,0,895
3290,Jaiden Middleton,2023-07-14,2023,7,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,2,NULL,NULL,Stable,1.2,Employee At-Risk,1,864
3291,Shamar Serrano,2023-06-28,2023,6,1,1,NULL,NULL,Stable,1,1,NULL,NULL,Stable,3,NULL,NULL,Stable,1.4,Employee At-Risk,1,880
3292,Nadia Romero,2022-08-14,2022,8,5,5,NULL,NULL,Stable,0,4,NULL,NULL,Stable,3,NULL,NULL,Stable,4.3,Employee is engaged,0,1198
3293,Lillianna Hill,2023-06-29,2023,6,5,5,NULL,NULL,Stable,0,3,NULL,NULL,Stable,4,NULL,NULL,Stable,4.2,Employee is engaged,0,879
3294,Brent Henry,2023-01-28,2023,1,3,3,NULL,NULL,Stable,0,2,NULL,NULL,Stable,2,NULL,NULL,Stable,2.5,Employee At-Risk,1,1031
3295,Emmanuel Perkins,2022-08-11,2022,8,1,1,NULL,NULL,Stable,1,2,NULL,NULL,Stable,1,NULL,NULL,Stable,1.3,Employee At-Risk,1,1201
3296,Isis Brooks,2022-10-13,2022,10,1,1,NULL,NULL,Stable,1,4,NULL,NULL,Stable,5,NULL,NULL,Stable,2.7,Employee At-Risk,1,1138
3297,Axel Dunlap,2022-10-22,2022,10,2,2,NULL,NULL,Stable,1,3,NULL,NULL,Stable,3,NULL,NULL,Stable,2.5,Employee At-Risk,1,1129
3298,Tatum Petty,2022-12-12,2022,12,3,3,NULL,NULL,Stable,0,4,NULL,NULL,Stable,4,NULL,NULL,Stable,3.5,Needs monitoring,0,1078
