EmployeeID,Full Name,StartDate,ExitDate,Job Title,Department Type,Gender Code,Race Description,Tenure_Days,Is_Active_Flag,Joining year,Exit year,Start Date Age,Exit Date Age,Age Group,Performance Category,Employee Lifetime Value,Seniority Level,Tenure Risk Score,Age Risk Score,Performance Risk Score,Retention Risk Category
2718,Madalyn Prince,2022-02-09,NULL,Area Sales Manager,Sales,Male,Other,0,1,2022,0,23,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2719,Clara Stewart,2022-06-20,2023-03-23,Area Sales Manager,Sales,Male,Hispanic,276,0,2022,2023,26,27,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2720,Cheyenne Herman,2022-01-08,2022-09-03,Area Sales Manager,Sales,Female,Asian,238,0,2022,2022,28,28,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
2721,Emerson Zavala,2020-03-01,NULL,Area Sales Manager,Sales,Male,Hispanic,0,1,2020,0,39,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
2722,Sawyer Oneal,2020-10-05,NULL,Area Sales Manager,Sales,Male,White,0,1,2020,0,41,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2723,Kyleigh Mathis,2021-05-12,2022-07-01,Area Sales Manager,Sales,Male,White,415,0,2021,2022,46,47,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2724,Maximus Mcdowell,2023-01-01,2023-07-05,Area Sales Manager,Sales,Male,Other,185,0,2023,2023,80,80,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2725,Dean Little,2019-11-18,NULL,Area Sales Manager,Sales,Male,White,0,1,2019,0,50,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2726,Martin Herrera,2021-05-12,2021-11-07,Area Sales Manager,Sales,Male,Asian,179,0,2021,2021,50,50,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
2727,Uriah Briggs,2020-02-14,2021-12-21,Area Sales Manager,Sales,Male,White,676,0,2020,2021,36,37,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2728,Kianna Little,2020-05-08,2023-03-28,Area Sales Manager,Sales,Male,Hispanic,1054,0,2020,2023,64,67,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2729,David Kirk,2018-12-10,NULL,Area Sales Manager,Sales,Female,Hispanic,0,1,2018,0,70,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2730,Alexandra Bryant,2021-12-08,NULL,Area Sales Manager,Sales,Female,Hispanic,0,1,2021,0,54,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2731,Denzel Jensen,2019-01-31,NULL,Administrative Assistant,Sales,Female,Other,0,1,2019,0,70,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2732,Fletcher Maxwell,2022-08-31,2023-04-27,Area Sales Manager,Sales,Male,Black,239,0,2022,2023,33,34,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2733,Davian Davis,2022-02-01,NULL,Area Sales Manager,Sales,Male,Black,0,1,2022,0,26,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2734,Maxim Mooney,2020-12-02,NULL,Area Sales Manager,Sales,Female,Black,0,1,2020,0,72,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2735,Santiago Rosales,2020-10-16,NULL,Area Sales Manager,Sales,Female,Asian,0,1,2020,0,19,0,Under 25,Fully Meets,Low Value,Junior,2,5,3,High risk
2736,Zara Werner,2020-05-27,NULL,Area Sales Manager,Sales,Male,Other,0,1,2020,0,57,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2737,Darian Hansen,2021-08-20,2021-10-09,Area Sales Manager,Sales,Male,Black,50,0,2021,2021,49,49,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
2738,Kaeden Branch,2019-02-07,2019-03-25,Area Sales Manager,Sales,Male,Hispanic,46,0,2019,2019,62,62,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2739,Gabriel Swanson,2021-02-18,2021-11-26,Area Sales Manager,Sales,Male,Black,281,0,2021,2021,77,77,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2740,Madyson Chapman,2022-12-02,NULL,Area Sales Manager,Sales,Male,Black,0,1,2022,0,39,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2741,Kellen Hill,2021-07-29,2022-05-05,Area Sales Manager,Sales,Male,Asian,280,0,2021,2022,47,48,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2742,Samir Gray,2022-04-23,2022-12-16,Area Sales Manager,Sales,Male,Asian,237,0,2022,2022,31,31,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
2743,Stephanie Hampton,2021-07-31,2022-04-07,Area Sales Manager,Sales,Male,Black,250,0,2021,2022,39,40,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2744,Walter Mayo,2020-06-12,NULL,Area Sales Manager,Sales,Female,Asian,0,1,2020,0,66,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2745,Harley Greer,2019-01-25,NULL,Area Sales Manager,Sales,Female,Hispanic,0,1,2019,0,18,0,Under 25,Fully Meets,Low Value,Junior,1,5,3,High risk
2746,Misael Pratt,2020-10-24,2023-04-08,Administrative Assistant,Sales,Female,Hispanic,896,0,2020,2023,43,46,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2747,Sneha Jhaveri,2018-08-18,2019-02-28,Production Technician I,Production,Female,Hispanic,194,0,2018,2019,58,59,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2748,Melinda Saar-Beckles,2022-07-11,NULL,Production Technician I,Production,Female,Hispanic,0,1,2022,0,58,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2749,Elizabeth Meads,2018-11-15,2018-11-19,Production Technician I,Production,Female,Black,4,0,2018,2018,69,69,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2750,Patrick Moran,2022-06-04,NULL,Production Technician II,Production,Male,Asian,0,1,2022,0,73,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2751,Mathew Linden,2018-10-27,2019-07-10,Production Technician II,Production,Male,Black,256,0,2018,2019,51,52,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2752,Adeel Osturnka,2022-10-21,2023-05-09,Production Technician I,Production,Male,Hispanic,200,0,2022,2023,46,47,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2753,Lisa Cornett,2023-01-13,2023-05-24,Production Technician I,Production,Female,Black,131,0,2023,2023,39,39,35-44,Fully Meets,Low Value,Junior,4,4,3,High risk
2754,Louis Punjabhi,2020-04-05,NULL,Production Technician I,Production,Male,Other,0,1,2020,0,43,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2755,Michael Carey,2022-05-26,NULL,Production Technician I,Production,Male,Other,0,1,2022,0,67,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2756,Earnest Hankard,2021-05-05,NULL,Production Technician II,Production,Male,White,0,1,2021,0,35,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
2757,Kimberly Beak,2023-07-01,2023-08-04,Production Technician II,Production,Female,Hispanic,34,0,2023,2023,75,75,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2758,Jonathan R LeBel,2018-12-20,2023-06-13,Production Technician I,Production,Male,Other,1636,0,2018,2023,72,77,55+,Fully Meets,Low Value,Mid,2,1,3,Medium
2759,Rick Stoica,2018-08-26,NULL,Production Technician I,Production,Male,White,0,1,2018,0,29,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
2760,Adil Sahoo,2020-12-06,2022-08-26,Production Technician II,Production,Male,Other,628,0,2020,2022,51,53,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2761,Barbara Gaul,2021-12-13,2022-06-11,Production Technician I,Production,Female,Asian,180,0,2021,2022,24,25,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2762,Carla Demita,2021-06-27,2022-01-02,Production Technician II,Production,Female,Asian,189,0,2021,2022,77,78,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2763,Paula Gross,2019-10-19,NULL,Production Technician I,Production,Female,Hispanic,0,1,2019,0,28,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
2764,Francesco A Barone,2022-11-26,2023-01-13,Production Technician I,Production,Male,Black,48,0,2022,2023,29,30,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2765,Rex England,2019-08-19,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,52,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2766,Trina Hendrickson,2018-08-22,2022-04-14,Production Technician II,Production,Female,Hispanic,1331,0,2018,2022,61,65,55+,Fully Meets,Low Value,Mid,2,1,3,Medium
2767,Colleen Volk,2022-05-04,NULL,Production Technician I,Production,Female,Asian,0,1,2022,0,73,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2768,Jean Engdahl,2022-06-12,NULL,Production Technician I,Production,Male,Asian,0,1,2022,0,41,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2769,Paris Blake,2018-11-08,NULL,Production Technician I,Production,Male,Other,0,1,2018,0,68,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2770,Neveah Bird,2021-07-05,NULL,Production Technician I,Production,Male,Black,0,1,2021,0,76,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2771,Tia Potter,2020-07-08,2021-09-24,Production Technician I,Production,Male,Other,443,0,2020,2021,70,71,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2772,Alexandra Bean,2020-03-13,NULL,Production Technician I,Production,Male,Other,0,1,2020,0,47,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2773,Tony Grimes,2022-12-28,NULL,Production Technician I,Production,Male,White,0,1,2022,0,58,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2774,Macy Nielsen,2020-03-17,NULL,Production Technician I,Production,Male,Other,0,1,2020,0,27,0,25-34,Fully Meets,Low Value,Junior,2,2,3,High risk
2775,Toby Yates,2023-01-07,NULL,Production Technician I,Production,Female,White,0,1,2023,0,57,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2776,Karlee Davies,2021-12-22,NULL,Production Technician I,Production,Male,White,0,1,2021,0,46,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2777,Hector Escobar,2020-04-29,2022-11-22,Production Technician I,Production,Male,Hispanic,937,0,2020,2022,76,78,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2778,Javon Mckenzie,2020-12-02,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,65,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2779,Lilly Huynh,2021-12-08,2022-06-20,Production Technician I,Production,Male,Hispanic,194,0,2021,2022,64,65,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2780,Anika Robbins,2022-04-13,2023-08-04,Production Technician I,Production,Male,White,478,0,2022,2023,71,72,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2781,Ishaan Robinson,2020-12-23,2022-07-23,Production Technician I,Production,Male,Asian,577,0,2020,2022,51,53,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2782,Paola Macdonald,2019-03-31,NULL,Production Technician I,Production,Female,Black,0,1,2019,0,32,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
2783,Lorelei Sellers,2023-06-11,2023-07-30,Production Technician II,Production,Male,White,49,0,2023,2023,46,46,45-54,Fully Meets,Low Value,Junior,4,3,3,High risk
2784,Gillian Riddle,2021-05-20,2023-01-31,Production Technician II,Production,Male,White,621,0,2021,2023,40,42,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2785,Atticus White,2020-11-14,NULL,Production Technician II,Production,Male,Hispanic,0,1,2020,0,53,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2786,Virginia Nunez,2018-12-29,NULL,Production Technician II,Production,Female,Asian,0,1,2018,0,18,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
2787,Caden Taylor,2021-04-22,NULL,Production Technician II,Production,Female,White,0,1,2021,0,73,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2788,Brooks Leach,2023-06-03,2023-07-14,Production Technician II,Production,Female,Black,41,0,2023,2023,74,74,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2789,Isabel Wyatt,2021-04-26,2021-07-06,Production Technician I,Production,Male,Asian,71,0,2021,2021,79,79,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2790,Angelo Henry,2019-04-30,2019-10-09,Production Technician I,Production,Male,Hispanic,162,0,2019,2019,60,60,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2791,Joselyn Moss,2021-07-04,2023-06-25,Production Technician I,Production,Male,White,721,0,2021,2023,75,77,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2792,Diamond Mcclain,2023-02-24,NULL,Production Technician I,Production,Male,Black,0,1,2023,0,70,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2793,Eden Dalton,2021-03-02,NULL,Production Technician I,Production,Male,Black,0,1,2021,0,40,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
2794,Emely Parks,2021-12-27,NULL,Production Technician I,Production,Male,Hispanic,0,1,2021,0,45,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2795,Corinne Hopkins,2022-07-10,2022-09-11,Production Technician I,Production,Female,Asian,63,0,2022,2022,73,73,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2796,Destiny Blake,2022-09-19,2023-06-17,Production Technician I,Production,Female,Asian,271,0,2022,2023,31,32,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2797,Zaria Kidd,2021-05-30,NULL,Production Technician I,Production,Male,Other,0,1,2021,0,57,0,55+,Exceeds,Low Value,Junior,2,1,4,High risk
2798,Adam Ingram,2020-04-07,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,51,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2799,Makenna Foster,2021-04-20,2022-09-17,Production Technician I,Production,Male,White,515,0,2021,2022,33,34,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2800,Nayeli Keith,2019-08-02,NULL,Production Technician I,Production,Male,Black,0,1,2019,0,71,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2801,Devon Shannon,2022-01-11,NULL,Production Technician I,Production,Male,White,0,1,2022,0,27,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2802,Lucy Harrington,2020-11-15,NULL,Production Technician I,Production,Female,White,0,1,2020,0,43,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2803,Rebecca Francis,2020-05-08,NULL,Production Technician I,Production,Female,Asian,0,1,2020,0,55,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2804,Salma Frederick,2019-03-10,NULL,Production Technician II,Production,Male,Hispanic,0,1,2019,0,66,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2805,Avery Vance,2022-04-19,NULL,Production Technician II,Production,Male,White,0,1,2022,0,34,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2806,Stephany Jenkins,2019-11-30,NULL,Production Technician II,Production,Female,Asian,0,1,2019,0,57,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2807,Brian Kelly,2021-07-06,2023-01-07,Production Technician II,Production,Female,White,550,0,2021,2023,44,46,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2808,Keagan Villa,2018-11-27,NULL,Production Technician II,Production,Female,Asian,0,1,2018,0,25,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
2809,Kendra Foley,2023-01-30,NULL,Production Technician I,Production,Male,Hispanic,0,1,2023,0,59,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2810,Jabari Stanton,2022-11-17,2023-02-08,Production Technician I,Production,Male,Other,83,0,2022,2023,63,64,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2811,Phoenix Farley,2018-08-13,2020-05-28,Production Technician I,Production,Male,Hispanic,654,0,2018,2020,22,24,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2812,Aurora Bass,2021-07-02,2023-07-09,Production Technician I,Production,Male,White,737,0,2021,2023,75,77,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2813,Enrique Parks,2022-06-28,NULL,Production Technician I,Production,Male,Other,0,1,2022,0,49,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2814,Kylie Cox,2019-01-25,NULL,Production Technician I,Production,Male,Hispanic,0,1,2019,0,44,0,45-54,Fully Meets,Low Value,Junior,1,3,3,High risk
2815,Luke Burke,2023-07-23,NULL,Production Technician I,Production,Female,Asian,0,1,2023,0,45,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2816,Ricardo Mcdonald,2022-07-25,NULL,Production Technician I,Production,Female,Black,0,1,2022,0,30,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2817,Camila Hodges,2023-01-11,NULL,Production Technician I,Production,Male,White,0,1,2023,0,25,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2818,Tripp Sanders,2023-07-28,2023-07-30,Production Technician I,Production,Male,Hispanic,2,0,2023,2023,59,59,55+,Exceeds,Low Value,Junior,4,1,4,High risk
2819,Davin Wade,2023-05-06,NULL,Production Technician I,Production,Male,White,0,1,2023,0,23,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2820,Pierce Bender,2022-09-18,NULL,Production Technician I,Production,Male,Hispanic,0,1,2022,0,43,0,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2821,Marin Mosley,2019-09-08,2021-09-10,Production Technician I,Production,Male,Hispanic,733,0,2019,2021,21,23,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2822,Barrett Sosa,2019-08-30,NULL,Production Technician I,Production,Female,White,0,1,2019,0,60,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2823,Eliezer Briggs,2023-05-22,NULL,Production Technician I,Production,Female,White,0,1,2023,0,38,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2824,Talan Garrett,2021-03-02,NULL,Production Technician II,Production,Male,Hispanic,0,1,2021,0,59,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2825,Van Griffin,2023-02-13,NULL,Production Technician II,Production,Male,Hispanic,0,1,2023,0,41,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2826,Roger Kaufman,2022-08-11,2022-12-01,Production Technician II,Production,Female,Hispanic,112,0,2022,2022,68,68,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2827,Ignacio Mcintyre,2020-02-19,2022-12-10,Production Technician II,Production,Female,Other,1025,0,2020,2022,40,42,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2828,Jaydon Lambert,2021-10-15,2023-03-26,Production Technician II,Production,Female,Black,527,0,2021,2023,77,79,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2829,Serenity Carlson,2022-11-16,NULL,Production Technician I,Production,Male,Other,0,1,2022,0,75,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2830,Leslie Maynard,2022-06-30,2023-02-03,Production Technician I,Production,Male,White,218,0,2022,2023,28,29,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2831,Craig Sherman,2021-07-28,NULL,Production Technician I,Production,Male,White,0,1,2021,0,69,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2832,Lilyana Huffman,2021-11-21,NULL,Production Technician I,Production,Male,White,0,1,2021,0,46,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2833,Jacey Reeves,2020-10-12,NULL,Production Technician I,Production,Male,Asian,0,1,2020,0,31,0,35-44,Fully Meets,Low Value,Junior,2,4,3,High risk
2834,Madyson Silva,2018-10-02,2020-09-17,Production Technician I,Production,Female,Asian,716,0,2018,2020,75,77,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2835,Liberty Poole,2021-07-17,2023-02-27,Production Technician I,Production,Female,White,590,0,2021,2023,26,28,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2836,Antonio Romero,2022-04-13,NULL,Production Technician I,Production,Female,Black,0,1,2022,0,34,0,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2837,Jaylen Butler,2021-03-20,2023-02-18,Production Technician I,Production,Male,Asian,700,0,2021,2023,77,79,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2838,Gloria Marks,2021-09-09,2021-11-05,Production Technician I,Production,Male,Black,57,0,2021,2021,76,76,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2839,Jaylee Cunningham,2019-12-06,2022-03-28,Production Technician I,Production,Male,Black,843,0,2019,2022,50,53,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2840,Jordon Wyatt,2023-04-26,2023-05-19,Production Technician I,Production,Male,Hispanic,23,0,2023,2023,23,23,25-34,Fully Meets,Low Value,Junior,4,2,3,High risk
2841,Darien Doyle,2019-04-06,NULL,Production Technician I,Production,Male,Hispanic,0,1,2019,0,58,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2842,Ryan Rollins,2020-10-19,2023-02-28,Production Technician I,Production,Female,Black,862,0,2020,2023,55,58,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2843,Manuel Haley,2021-11-22,NULL,Production Technician II,Production,Male,Black,0,1,2021,0,79,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2844,Litzy Lloyd,2020-12-30,2023-07-25,Production Technician II,Production,Male,Asian,937,0,2020,2023,78,81,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2845,Jett York,2020-09-03,NULL,Production Technician II,Production,Female,White,0,1,2020,0,41,0,45-54,Fully Meets,Low Value,Junior,2,3,3,High risk
2846,Natalia Bush,2019-10-14,2022-08-19,Production Technician II,Production,Female,White,1040,0,2019,2022,64,67,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2847,Mallory Carey,2021-02-19,2021-09-18,Production Technician II,Production,Female,Black,211,0,2021,2021,55,55,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2848,Pierre Tate,2022-03-13,2022-09-02,Production Technician I,Production,Male,White,173,0,2022,2022,76,76,55+,Exceeds,Low Value,Junior,4,1,4,High risk
2849,Shannon Hurst,2018-10-02,NULL,Production Technician I,Production,Male,Hispanic,0,1,2018,0,69,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2850,Carleigh Schultz,2022-10-06,2022-10-16,Production Technician I,Production,Male,Hispanic,10,0,2022,2022,50,50,45-54,Exceeds,Low Value,Junior,4,3,4,High risk
2851,Rihanna Briggs,2020-09-21,NULL,Production Technician I,Production,Male,Black,0,1,2020,0,53,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2852,Eden Levy,2021-12-06,NULL,Production Technician I,Production,Male,Other,0,1,2021,0,75,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2853,Nathanial Davis,2022-11-16,2023-03-21,Production Technician I,Production,Male,Other,125,0,2022,2023,28,29,25-34,Needs Improvement,Low Value,Junior,3,2,1,Medium
2854,Eileen Beard,2022-08-02,2023-07-27,Production Technician I,Production,Female,Hispanic,359,0,2022,2023,77,78,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
2855,Kale Potter,2022-01-19,NULL,Production Technician I,Production,Female,Black,0,1,2022,0,43,0,45-54,Needs Improvement,Low Value,Junior,3,3,1,High risk
2856,Sage Boyer,2022-04-09,NULL,Production Technician I,Production,Female,White,0,1,2022,0,70,0,55+,Needs Improvement,Low Value,Junior,3,1,1,Medium
2857,Dane Owens,2019-07-19,2022-08-08,Production Technician I,Production,Male,White,1116,0,2019,2022,45,48,45-54,Fully Meets,Low Value,Mid,3,3,3,High risk
2858,Colin Simpson,2021-09-02,2022-11-14,Production Technician I,Production,Male,Other,438,0,2021,2022,47,48,45-54,Fully Meets,Low Value,Junior,3,3,3,High risk
2859,Rachel Buckley,2019-02-01,NULL,Production Technician I,Production,Male,Other,0,1,2019,0,74,0,55+,Needs Improvement,Low Value,Junior,1,1,1,Low
2860,Maria Cameron,2023-04-13,2023-05-26,Production Technician I,Production,Male,Black,43,0,2023,2023,62,62,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2861,Judith Savage,2018-10-06,NULL,Production Technician I,Production,Male,White,0,1,2018,0,32,0,35-44,Fully Meets,Low Value,Junior,1,4,3,High risk
2862,Randall West,2020-03-24,2022-03-24,Production Technician II,Production,Male,Other,730,0,2020,2022,77,79,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2863,Caitlin Palmer,2021-10-08,NULL,Production Technician II,Production,Male,Other,0,1,2021,0,78,0,55+,Needs Improvement,Low Value,Junior,2,1,1,Medium
2864,Luke Heath,2022-05-16,NULL,Production Technician II,Production,Male,Asian,0,1,2022,0,27,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2865,Esperanza Horne,2022-05-10,2022-10-17,Production Technician II,Production,Female,White,160,0,2022,2022,53,53,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2866,Jadon Mata,2021-11-16,NULL,Production Technician II,Production,Female,Hispanic,0,1,2021,0,70,0,55+,Fully Meets,Low Value,Junior,2,1,3,Medium
2867,Gillian Hawkins,2019-02-25,NULL,Production Technician II,Production,Female,White,0,1,2019,0,25,0,25-34,Fully Meets,Low Value,Junior,1,2,3,Medium
2868,Lisa Griffin,2022-07-01,NULL,Production Technician I,Production,Male,Black,0,1,2022,0,76,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2869,Nelson Carpenter,2022-12-17,NULL,Production Technician I,Production,Male,Black,0,1,2022,0,79,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2870,Sanai Sweeney,2023-07-26,2023-07-31,Production Technician I,Production,Male,Black,5,0,2023,2023,73,73,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2871,Tania Taylor,2022-03-11,2022-08-02,Production Technician I,Production,Male,Hispanic,144,0,2022,2022,69,69,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2872,Greta Horne,2020-06-29,2021-05-20,Production Technician I,Production,Male,Hispanic,325,0,2020,2021,53,54,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2873,Jordyn Snyder,2022-03-28,NULL,Production Technician I,Production,Male,Hispanic,0,1,2022,0,24,0,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2874,Alex Collins,2022-02-14,NULL,Production Technician I,Production,Male,White,0,1,2022,0,69,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2875,Harley Walker,2020-12-25,2021-09-13,Production Technician I,Production,Female,Black,262,0,2020,2021,39,40,35-44,Fully Meets,Low Value,Junior,3,4,3,High risk
2876,Luka Novak,2023-04-27,NULL,Production Technician I,Production,Female,Asian,0,1,2023,0,66,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
2877,Skylar Riggs,2022-11-11,2022-12-07,Production Technician I,Production,Female,Asian,26,0,2022,2022,78,78,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2878,Shania Barrera,2021-05-04,2021-10-12,Production Technician I,Production,Male,Black,161,0,2021,2021,64,64,55+,Fully Meets,Low Value,Junior,4,1,3,High risk
2879,Trystan Fernandez,2018-12-20,NULL,Production Technician I,Production,Male,Black,0,1,2018,0,56,0,55+,Fully Meets,Low Value,Junior,1,1,3,Medium
2880,Aimee Berg,2021-06-11,2022-12-03,Production Technician I,Production,Female,Black,540,0,2021,2022,21,22,25-34,Fully Meets,Low Value,Junior,3,2,3,High risk
2881,Kyson Scott,2023-06-07,NULL,Production Technician I,Production,Male,Asian,0,1,2023,0,67,0,55+,Fully Meets,Low Value,Junior,3,1,3,High risk
