Employee ID,Training Program Name,Trainer,Training Date,Training Year,Training Month,Training Quarter,Training Outcome,Is Completed,Is Passed,Training Count Per Employee,Training Duration Days,Training Hours,Training Cost,Cost per Day,Program Popularity,Trainer Effectiveness
1464,Customer Service,Samuel Sparks,2023-06-25,2023,6,Q2,Completed,1,0,1,2,16,791.74,395.87,565,1
1310,Project Management,Samuel Ward,2022-10-16,2022,10,Q4,Incomplete,0,0,1,4,32,350.59,87.65,609,0
1081,Communication Skills,Samuel Wilson,2023-06-05,2023,6,Q2,Failed,0,0,1,3,24,526.08,175.36,673,0
2903,Customer Service,Sandra Andrade,2023-06-22,2023,6,Q2,Failed,0,0,1,2,16,906.63,453.31,565,0
1329,Project Management,Sandra Bates,2023-06-11,2023,6,Q2,Passed,0,1,1,5,40,692.63,138.53,609,1
2998,Customer Service,Sandra Bennett,2022-10-17,2022,10,Q4,Failed,0,0,1,1,8,764.14,764.14,565,0
3926,Customer Service,Sandra Ferrell,2023-07-25,2023,7,Q3,Incomplete,0,0,1,2,16,449.35,224.68,565,0
3134,Technical Skills,Sandra Fowler,2023-03-18,2023,3,Q1,Completed,1,0,1,4,32,945.68,236.42,579,1
3921,Customer Service,Sandra Haney,2023-06-04,2023,6,Q2,Completed,1,0,1,5,40,393.54,78.71,565,1
2628,Technical Skills,Sandra Herman,2022-09-05,2022,9,Q3,Passed,0,1,1,1,8,896.12,896.12,579,1
2737,Communication Skills,Sandra Jenkins,2023-04-18,2023,4,Q2,Failed,0,0,1,5,40,317.55,63.51,673,0
1080,Customer Service,Sandra Joseph,2023-04-22,2023,4,Q2,Passed,0,1,1,4,32,199.14,49.78,565,1
2451,Communication Skills,Sandra Li,2023-07-31,2023,7,Q3,Incomplete,0,0,1,1,8,510.72,510.72,673,0
3896,Technical Skills,Sandra Poole,2023-04-06,2023,4,Q2,Passed,0,1,1,4,32,293.64,73.41,579,1
3352,Project Management,Sandra Rodriguez,2023-04-26,2023,4,Q2,Failed,0,0,1,1,8,140.61,140.61,609,0
1277,Communication Skills,Sandra Russell,2023-03-27,2023,3,Q1,Passed,0,1,1,3,24,141.38,47.13,673,1
2694,Customer Service,Sandra Warren,2022-08-08,2022,8,Q3,Failed,0,0,1,2,16,167.34,83.67,565,0
2121,Project Management,Sara Johnson,2022-12-31,2022,12,Q4,Passed,0,1,1,2,16,459.39,229.69,609,1
2469,Project Management,Sara King,2022-09-15,2022,9,Q3,Completed,1,0,1,5,40,780.71,156.14,609,1
2341,Communication Skills,Sara Perry,2023-04-06,2023,4,Q2,Failed,0,0,1,2,16,121.05,60.52,673,0
3961,Leadership Development,Sara Ramirez,2023-02-05,2023,2,Q1,Passed,0,1,1,5,40,881.61,176.32,574,1
2402,Communication Skills,Sara Smith,2023-02-18,2023,2,Q1,Failed,0,0,1,1,8,478.73,478.73,673,0
3967,Customer Service,Sarah Benson,2023-05-16,2023,5,Q2,Failed,0,0,1,4,32,683.96,170.99,565,0
1550,Customer Service,Sarah Blake,2022-11-09,2022,11,Q4,Failed,0,0,1,3,24,354.19,118.06,565,0
1937,Leadership Development,Sarah Boone,2023-05-08,2023,5,Q2,Completed,1,0,1,4,32,774.74,193.69,574,1
1510,Technical Skills,Sarah Butler,2022-10-13,2022,10,Q4,Incomplete,0,0,1,5,40,986.78,197.36,579,0
2392,Customer Service,Sarah Cain,2022-12-17,2022,12,Q4,Failed,0,0,1,5,40,652.9,130.58,565,0.5
1100,Communication Skills,Sarah Cain,2023-02-25,2023,2,Q1,Completed,1,0,1,3,24,518.56,172.85,673,0.5
2155,Customer Service,Sarah Edwards,2023-03-21,2023,3,Q1,Passed,0,1,1,1,8,972.82,972.82,565,1
3973,Leadership Development,Sarah Gray,2022-11-14,2022,11,Q4,Passed,0,1,1,1,8,202.97,202.97,574,1
2982,Project Management,Sarah Harris,2022-10-31,2022,10,Q4,Failed,0,0,1,2,16,166.78,83.39,609,0
2415,Customer Service,Sarah Hernandez,2022-08-18,2022,8,Q3,Failed,0,0,1,4,32,938.18,234.54,565,0
2235,Customer Service,Sarah Mcpherson,2023-03-09,2023,3,Q1,Failed,0,0,1,1,8,162.62,162.62,565,0
3155,Communication Skills,Sarah Mitchell,2022-08-27,2022,8,Q3,Failed,0,0,1,5,40,336.64,67.33,673,0
1105,Technical Skills,Sarah Payne,2023-01-17,2023,1,Q1,Incomplete,0,0,1,4,32,172.19,43.05,579,0
1340,Leadership Development,Sarah Perkins,2023-02-06,2023,2,Q1,Incomplete,0,0,1,2,16,890.39,445.19,574,0
3354,Communication Skills,Sarah Ramirez,2022-11-19,2022,11,Q4,Incomplete,0,0,1,5,40,503.22,100.64,673,0
3192,Technical Skills,Sarah Rodriguez,2022-08-28,2022,8,Q3,Incomplete,0,0,1,1,8,752.12,752.12,579,0
2639,Project Management,Sarah Rojas,2023-02-19,2023,2,Q1,Completed,1,0,1,4,32,977.29,244.32,609,1
1704,Customer Service,Sarah Ryan,2023-05-13,2023,5,Q2,Completed,1,0,1,1,8,691.32,691.32,565,1
1525,Technical Skills,Sarah Smith,2022-12-10,2022,12,Q4,Incomplete,0,0,1,4,32,347.29,86.82,579,0
1963,Technical Skills,Sarah Stone,2023-06-13,2023,6,Q2,Incomplete,0,0,1,2,16,316.03,158.01,579,0
1281,Project Management,Sarah Walker,2023-01-31,2023,1,Q1,Completed,1,0,1,3,24,775.97,258.66,609,1
3860,Technical Skills,Sarah Walter,2022-10-10,2022,10,Q4,Completed,1,0,1,4,32,389.63,97.41,579,1
2776,Leadership Development,Sarah Willis,2023-07-09,2023,7,Q3,Incomplete,0,0,1,1,8,134.44,134.44,574,0
2626,Technical Skills,Scott Alvarado,2023-01-05,2023,1,Q1,Incomplete,0,0,1,3,24,197.3,65.77,579,0
3532,Technical Skills,Scott Anderson,2023-05-02,2023,5,Q2,Failed,0,0,1,2,16,771.61,385.81,579,0
3048,Customer Service,Scott Brooks,2023-01-08,2023,1,Q1,Completed,1,0,1,2,16,919.75,459.88,565,1
1621,Technical Skills,Scott Calhoun,2022-10-03,2022,10,Q4,Completed,1,0,1,2,16,264.74,132.37,579,1
2565,Communication Skills,Scott Cherry,2022-09-11,2022,9,Q3,Passed,0,1,1,2,16,559.06,279.53,673,1
1767,Project Management,Scott Everett,2022-10-25,2022,10,Q4,Passed,0,1,1,3,24,902.11,300.7,609,1
3370,Customer Service,Scott Gordon,2023-06-06,2023,6,Q2,Completed,1,0,1,2,16,264.88,132.44,565,1
1532,Technical Skills,Scott Griffin,2022-08-11,2022,8,Q3,Completed,1,0,1,5,40,746.17,149.23,579,1
2974,Project Management,Scott Howard,2023-04-27,2023,4,Q2,Passed,0,1,1,5,40,140.91,28.18,609,1
1744,Communication Skills,Scott Kline,2022-12-24,2022,12,Q4,Failed,0,0,1,4,32,728.77,182.19,673,0
2159,Customer Service,Scott Mathis,2023-01-24,2023,1,Q1,Completed,1,0,1,3,24,833.52,277.84,565,1
3302,Communication Skills,Scott Miranda,2023-03-16,2023,3,Q1,Incomplete,0,0,1,4,32,584.29,146.07,673,0
1143,Customer Service,Scott Nelson,2022-12-20,2022,12,Q4,Failed,0,0,1,3,24,563.38,187.79,565,0
3149,Customer Service,Scott Peck,2023-07-07,2023,7,Q3,Failed,0,0,1,2,16,858.12,429.06,565,0
2068,Leadership Development,Scott Rice,2023-02-03,2023,2,Q1,Incomplete,0,0,1,3,24,670.68,223.56,574,0
3527,Project Management,Scott Richardson,2023-01-06,2023,1,Q1,Failed,0,0,1,4,32,396.28,99.07,609,0
3088,Customer Service,Scott Rowe,2023-05-25,2023,5,Q2,Incomplete,0,0,1,3,24,732.88,244.29,565,0
2232,Customer Service,Scott Smith,2023-03-23,2023,3,Q1,Completed,1,0,1,4,32,128.25,32.06,565,1
2906,Technical Skills,Scott Williams,2022-12-06,2022,12,Q4,Incomplete,0,0,1,1,8,998.74,998.74,579,0
2355,Customer Service,Scott Young,2023-07-16,2023,7,Q3,Failed,0,0,1,3,24,945.93,315.31,565,0
2405,Technical Skills,Sean Casey,2023-03-19,2023,3,Q1,Completed,1,0,1,1,8,722.5,722.5,579,1
3126,Communication Skills,Sean Johnson,2023-07-21,2023,7,Q3,Passed,0,1,1,4,32,667.54,166.88,673,1
1208,Leadership Development,Sean Jones,2022-09-20,2022,9,Q3,Passed,0,1,1,3,24,492.39,164.13,574,1
3301,Customer Service,Sean Joyce,2023-02-03,2023,2,Q1,Incomplete,0,0,1,1,8,443.13,443.13,565,0
1738,Customer Service,Sean Mckee,2023-01-09,2023,1,Q1,Incomplete,0,0,1,5,40,802.66,160.53,565,0
2227,Project Management,Sean Padilla,2023-04-28,2023,4,Q2,Passed,0,1,1,2,16,894.09,447.05,609,1
2276,Customer Service,Sean Patterson,2023-05-17,2023,5,Q2,Completed,1,0,1,3,24,851.87,283.96,565,1
3309,Customer Service,Sean Sanchez,2022-09-15,2022,9,Q3,Completed,1,0,1,3,24,547.86,182.62,565,1
1424,Technical Skills,Sean Wallace,2023-03-05,2023,3,Q1,Incomplete,0,0,1,4,32,695.24,173.81,579,0
2369,Leadership Development,Sergio James,2023-07-26,2023,7,Q3,Failed,0,0,1,5,40,711.15,142.23,574,0
3927,Customer Service,Sergio Wheeler,2023-03-05,2023,3,Q1,Completed,1,0,1,2,16,878.67,439.33,565,1
3814,Communication Skills,Seth Bradley,2023-07-09,2023,7,Q3,Failed,0,0,1,5,40,655.68,131.14,673,0
2189,Customer Service,Seth Rice,2022-11-28,2022,11,Q4,Passed,0,1,1,2,16,585.65,292.82,565,1
1331,Communication Skills,Seth Smith,2022-09-14,2022,9,Q3,Failed,0,0,1,2,16,517.62,258.81,673,0
3848,Communication Skills,Shane James,2022-11-18,2022,11,Q4,Incomplete,0,0,1,2,16,443.56,221.78,673,0
3873,Project Management,Shane Jones,2023-03-10,2023,3,Q1,Completed,1,0,1,3,24,598.22,199.41,609,1
3940,Project Management,Shane Ortiz,2022-08-11,2022,8,Q3,Failed,0,0,1,5,40,305.31,61.06,609,0
2007,Communication Skills,Shane Quinn,2023-02-28,2023,2,Q1,Passed,0,1,1,1,8,211.17,211.17,673,1
3920,Customer Service,Shane Salazar,2023-06-04,2023,6,Q2,Failed,0,0,1,3,24,809.39,269.8,565,0
1108,Customer Service,Shane Short,2023-05-23,2023,5,Q2,Completed,1,0,1,5,40,124.54,24.91,565,1
1605,Customer Service,Shane Weaver,2023-04-08,2023,4,Q2,Passed,0,1,1,5,40,878.65,175.73,565,1
2620,Communication Skills,Shannon Flores,2023-01-24,2023,1,Q1,Passed,0,1,1,1,8,485.2,485.2,673,1
3300,Leadership Development,Shannon Knight,2023-04-24,2023,4,Q2,Incomplete,0,0,1,2,16,897.32,448.66,574,0
2179,Leadership Development,Shannon Norman,2022-09-08,2022,9,Q3,Passed,0,1,1,4,32,937.57,234.39,574,1
1910,Customer Service,Shannon Spencer,2022-10-12,2022,10,Q4,Passed,0,1,1,5,40,614.4,122.88,565,1
1286,Customer Service,Shannon Taylor,2023-05-28,2023,5,Q2,Incomplete,0,0,1,2,16,274.85,137.43,565,0
3006,Communication Skills,Shannon Turner,2023-05-13,2023,5,Q2,Passed,0,1,1,3,24,415.18,138.39,673,1
2354,Communication Skills,Shannon White,2023-06-13,2023,6,Q2,Completed,1,0,1,5,40,572.14,114.43,673,1
2657,Project Management,Sharon Cain,2023-05-08,2023,5,Q2,Failed,0,0,1,3,24,751.13,250.38,609,0
3863,Leadership Development,Sharon Decker,2022-09-16,2022,9,Q3,Incomplete,0,0,1,5,40,274.98,55,574,0
3438,Technical Skills,Sharon Flores DDS,2022-10-05,2022,10,Q4,Failed,0,0,1,2,16,208.17,104.08,579,0
2266,Leadership Development,Sharon Lee,2022-10-23,2022,10,Q4,Completed,1,0,1,5,40,898.01,179.6,574,1
2602,Leadership Development,Sharon Matthews,2022-12-25,2022,12,Q4,Failed,0,0,1,4,32,364.41,91.1,574,0.5
1468,Leadership Development,Sharon Matthews,2023-04-10,2023,4,Q2,Passed,0,1,1,5,40,429.38,85.88,574,0.5
3261,Project Management,Sharon Mcconnell,2023-04-17,2023,4,Q2,Failed,0,0,1,3,24,253.14,84.38,609,0
3574,Customer Service,Sharon Mcfarland,2022-09-05,2022,9,Q3,Completed,1,0,1,1,8,309.56,309.56,565,1
3512,Communication Skills,Sharon Miller,2022-11-25,2022,11,Q4,Failed,0,0,1,2,16,206.44,103.22,673,0
1273,Technical Skills,Sharon Park,2023-05-24,2023,5,Q2,Incomplete,0,0,1,1,8,881.48,881.48,579,0
1710,Communication Skills,Sharon Sanchez,2022-12-11,2022,12,Q4,Passed,0,1,1,2,16,300.52,150.26,673,1
3107,Leadership Development,Sharon Walker,2023-05-16,2023,5,Q2,Failed,0,0,1,1,8,855.26,855.26,574,0
2605,Project Management,Shaun Torres,2022-11-14,2022,11,Q4,Completed,1,0,1,4,32,549.19,137.3,609,1
2830,Project Management,Shawn Dillon,2022-12-06,2022,12,Q4,Completed,1,0,1,1,8,266.42,266.42,609,1
3288,Customer Service,Shawn Glass,2022-12-15,2022,12,Q4,Failed,0,0,1,1,8,523.79,523.79,565,0
1843,Project Management,Shawn Harris,2022-11-11,2022,11,Q4,Incomplete,0,0,1,5,40,349.46,69.89,609,0
3955,Technical Skills,Shawn Hernandez,2023-03-14,2023,3,Q1,Failed,0,0,1,1,8,762.36,762.36,579,0
2554,Communication Skills,Shawn Marks,2023-07-29,2023,7,Q3,Completed,1,0,1,5,40,889.09,177.82,673,1
1140,Customer Service,Shawn Martin,2022-09-27,2022,9,Q3,Passed,0,1,1,1,8,949.81,949.81,565,1
3711,Leadership Development,Shawn Newman,2022-10-19,2022,10,Q4,Incomplete,0,0,1,5,40,853.26,170.65,574,0
3902,Leadership Development,Shawn Rivera,2023-01-11,2023,1,Q1,Failed,0,0,1,4,32,768.05,192.01,574,0
2544,Communication Skills,Shawn Spencer,2023-01-27,2023,1,Q1,Completed,1,0,1,2,16,767.56,383.78,673,1
1698,Technical Skills,Shawn Williams,2022-11-23,2022,11,Q4,Passed,0,1,1,5,40,218.31,43.66,579,1
3085,Technical Skills,Sheila Gutierrez,2023-02-23,2023,2,Q1,Failed,0,0,1,2,16,855.84,427.92,579,0
2439,Project Management,Shelby Fields,2022-10-29,2022,10,Q4,Failed,0,0,1,4,32,816.24,204.06,609,0
3075,Leadership Development,Shelby Johnson,2023-02-20,2023,2,Q1,Completed,1,0,1,4,32,602.12,150.53,574,1
3274,Customer Service,Shelby Welch,2022-12-07,2022,12,Q4,Failed,0,0,1,3,24,293.34,97.78,565,0
2454,Leadership Development,Shelley Blackburn,2022-10-06,2022,10,Q4,Completed,1,0,1,1,8,524.51,524.51,574,1
2623,Leadership Development,Shelley Mccoy,2022-08-28,2022,8,Q3,Incomplete,0,0,1,4,32,310.28,77.57,574,0
1983,Customer Service,Shelly Baker,2022-12-28,2022,12,Q4,Failed,0,0,1,5,40,769.23,153.85,565,0
3108,Customer Service,Sheri Reed,2023-07-07,2023,7,Q3,Completed,1,0,1,1,8,755.13,755.13,565,1
2297,Leadership Development,Sherri Cole,2022-12-28,2022,12,Q4,Completed,1,0,1,5,40,691.71,138.34,574,1
3398,Project Management,Sherri Robertson,2022-08-24,2022,8,Q3,Passed,0,1,1,2,16,155.61,77.81,609,1
3837,Communication Skills,Sherri Snyder,2023-02-22,2023,2,Q1,Failed,0,0,1,3,24,320.34,106.78,673,0
1475,Technical Skills,Sherry Cortez,2022-11-04,2022,11,Q4,Passed,0,1,1,3,24,499.48,166.49,579,1
3983,Project Management,Sherry Peterson,2023-07-24,2023,7,Q3,Failed,0,0,1,5,40,407.96,81.59,609,0
1823,Leadership Development,Shirley Ali,2023-07-10,2023,7,Q3,Completed,1,0,1,4,32,977.99,244.5,574,1
2513,Communication Skills,Shirley Orr,2022-12-05,2022,12,Q4,Failed,0,0,1,4,32,337.06,84.27,673,0
1697,Leadership Development,Sierra Bishop,2022-10-14,2022,10,Q4,Passed,0,1,1,4,32,503.3,125.83,574,1
3939,Technical Skills,Sierra Liu,2023-05-18,2023,5,Q2,Passed,0,1,1,4,32,318.19,79.55,579,1
1539,Communication Skills,Sierra Mooney,2022-12-20,2022,12,Q4,Passed,0,1,1,5,40,899.57,179.91,673,1
3739,Customer Service,Sierra Oneill,2022-08-19,2022,8,Q3,Incomplete,0,0,1,5,40,752.97,150.59,565,0
3505,Leadership Development,Sophia Roberts,2022-09-13,2022,9,Q3,Failed,0,0,1,5,40,260.97,52.19,574,0
1917,Customer Service,Spencer Ford,2023-01-24,2023,1,Q1,Incomplete,0,0,1,3,24,419.83,139.94,565,0
3336,Leadership Development,Stacey Anderson,2023-04-02,2023,4,Q2,Incomplete,0,0,1,4,32,290.13,72.53,574,0
2534,Leadership Development,Stacey English,2022-08-22,2022,8,Q3,Passed,0,1,1,3,24,739.85,246.62,574,1
3462,Project Management,Stacey Esparza,2023-07-19,2023,7,Q3,Completed,1,0,1,1,8,320.01,320.01,609,1
2061,Technical Skills,Stacey Ford,2023-03-15,2023,3,Q1,Incomplete,0,0,1,1,8,952.69,952.69,579,0
1671,Customer Service,Stacey Sparks,2022-11-15,2022,11,Q4,Passed,0,1,1,2,16,680.45,340.23,565,1
3162,Technical Skills,Stacy Cole,2023-07-24,2023,7,Q3,Failed,0,0,1,5,40,569.76,113.95,579,0
3306,Project Management,Stacy Diaz,2023-01-13,2023,1,Q1,Incomplete,0,0,1,3,24,267.72,89.24,609,0
1138,Customer Service,Stacy Fisher,2022-09-10,2022,9,Q3,Failed,0,0,1,4,32,155.14,38.78,565,0
3173,Communication Skills,Stacy Henderson,2023-06-01,2023,6,Q2,Incomplete,0,0,1,3,24,573.31,191.1,673,0
1393,Technical Skills,Stacy Leonard,2023-04-02,2023,4,Q2,Failed,0,0,1,3,24,255.61,85.2,579,0
1240,Communication Skills,Stacy Morton,2023-01-04,2023,1,Q1,Passed,0,1,1,5,40,758.75,151.75,673,1
3807,Communication Skills,Stacy Smith,2023-03-26,2023,3,Q1,Passed,0,1,1,1,8,997.74,997.74,673,1
1268,Project Management,Stephanie Anderson,2023-05-25,2023,5,Q2,Passed,0,1,1,5,40,401.97,80.39,609,1
2441,Project Management,Stephanie Best,2022-10-17,2022,10,Q4,Passed,0,1,1,5,40,559.08,111.82,609,1
3046,Communication Skills,Stephanie Black,2023-01-14,2023,1,Q1,Passed,0,1,1,2,16,767.56,383.78,673,1
3152,Communication Skills,Stephanie Blake,2023-03-24,2023,3,Q1,Failed,0,0,1,4,32,955.95,238.99,673,0
2343,Customer Service,Stephanie Brown,2023-05-31,2023,5,Q2,Completed,1,0,1,5,40,959.22,191.84,565,1
1247,Customer Service,Stephanie Bruce,2022-12-09,2022,12,Q4,Completed,1,0,1,5,40,307.13,61.43,565,1
3122,Customer Service,Stephanie Combs,2023-01-16,2023,1,Q1,Completed,1,0,1,4,32,107.47,26.87,565,1
1397,Customer Service,Stephanie Cook,2023-03-01,2023,3,Q1,Incomplete,0,0,1,2,16,669.41,334.7,565,0
3019,Technical Skills,Stephanie Dixon,2022-11-18,2022,11,Q4,Failed,0,0,1,1,8,155.46,155.46,579,0
3317,Customer Service,Stephanie Edwards,2022-12-20,2022,12,Q4,Passed,0,1,1,1,8,870.15,870.15,565,1
2346,Customer Service,Stephanie Farmer,2022-10-02,2022,10,Q4,Completed,1,0,1,3,24,811.14,270.38,565,1
3434,Leadership Development,Stephanie Garza,2022-10-07,2022,10,Q4,Passed,0,1,1,3,24,790.15,263.38,574,1
1769,Leadership Development,Stephanie Good DVM,2023-03-27,2023,3,Q1,Passed,0,1,1,1,8,976.58,976.58,574,1
1709,Technical Skills,Stephanie Haney,2023-06-03,2023,6,Q2,Failed,0,0,1,4,32,858.8,214.7,579,0
1139,Customer Service,Stephanie Hill,2022-10-01,2022,10,Q4,Completed,1,0,1,1,8,930.06,930.06,565,1
2619,Technical Skills,Stephanie Hopkins,2022-12-30,2022,12,Q4,Completed,1,0,1,3,24,440.24,146.75,579,1
3546,Project Management,Stephanie Horton,2022-11-21,2022,11,Q4,Passed,0,1,1,4,32,426.45,106.61,609,1
1292,Customer Service,Stephanie Johnson,2023-02-22,2023,2,Q1,Completed,1,0,1,5,40,950.3,190.06,565,1
1828,Technical Skills,Stephanie Mullins,2023-05-29,2023,5,Q2,Failed,0,0,1,1,8,620.24,620.24,579,0
1044,Technical Skills,Stephanie Navarro,2022-09-13,2022,9,Q3,Incomplete,0,0,1,4,32,920.78,230.19,579,0
3315,Leadership Development,Stephanie Obrien,2023-02-03,2023,2,Q1,Incomplete,0,0,1,1,8,976.59,976.59,574,0
2671,Project Management,Stephanie Parrish,2023-01-14,2023,1,Q1,Passed,0,1,1,4,32,425.59,106.4,609,1
1546,Project Management,Stephanie Rogers,2023-02-26,2023,2,Q1,Incomplete,0,0,1,5,40,638.92,127.78,609,0
3688,Customer Service,Stephanie Saunders,2022-11-26,2022,11,Q4,Failed,0,0,1,4,32,269.88,67.47,565,0
3406,Customer Service,Stephanie Scott,2023-04-27,2023,4,Q2,Incomplete,0,0,1,1,8,538.94,538.94,565,0
1474,Project Management,Stephanie Stevens,2023-02-19,2023,2,Q1,Failed,0,0,1,1,8,798.37,798.37,609,0
3199,Technical Skills,Stephanie Stokes,2022-09-23,2022,9,Q3,Incomplete,0,0,1,5,40,609.18,121.84,579,0
1540,Communication Skills,Stephanie Zamora,2022-10-27,2022,10,Q4,Incomplete,0,0,1,1,8,686.34,686.34,673,0
3491,Project Management,Stephen Blair,2023-07-14,2023,7,Q3,Incomplete,0,0,1,3,24,442.56,147.52,609,0
1361,Project Management,Stephen Chandler,2022-10-09,2022,10,Q4,Failed,0,0,1,4,32,903.88,225.97,609,0
2861,Project Management,Stephen Estrada,2022-11-07,2022,11,Q4,Completed,1,0,1,2,16,828.48,414.24,609,1
3017,Technical Skills,Stephen Freeman,2022-08-19,2022,8,Q3,Incomplete,0,0,1,4,32,795.89,198.97,579,0
1930,Project Management,Stephen Graham,2023-06-30,2023,6,Q2,Incomplete,0,0,1,5,40,533.56,106.71,609,0
1955,Leadership Development,Stephen Henry,2023-07-22,2023,7,Q3,Incomplete,0,0,1,3,24,202.35,67.45,574,0
1265,Leadership Development,Stephen Mcdonald,2023-06-15,2023,6,Q2,Incomplete,0,0,1,4,32,494.96,123.74,574,0
1909,Technical Skills,Stephen Neal,2023-03-15,2023,3,Q1,Passed,0,1,1,3,24,653.23,217.74,579,1
1319,Project Management,Stephen Parker,2023-05-19,2023,5,Q2,Failed,0,0,1,1,8,777.46,777.46,609,0
2668,Project Management,Stephen Silva,2023-01-19,2023,1,Q1,Passed,0,1,1,3,24,968.31,322.77,609,1
1305,Technical Skills,Stephen West,2023-07-08,2023,7,Q3,Failed,0,0,1,3,24,784.22,261.41,579,0
1308,Leadership Development,Stephen Wheeler,2022-10-10,2022,10,Q4,Failed,0,0,1,5,40,742.16,148.43,574,0
2813,Technical Skills,Steven Blair,2023-04-20,2023,4,Q2,Completed,1,0,1,2,16,249.88,124.94,579,1
2481,Technical Skills,Steven Coleman,2022-11-11,2022,11,Q4,Incomplete,0,0,1,4,32,994.03,248.51,579,0
2928,Communication Skills,Steven Dominguez,2023-06-21,2023,6,Q2,Incomplete,0,0,1,2,16,175.63,87.81,673,0
3096,Technical Skills,Steven Gardner,2023-04-29,2023,4,Q2,Failed,0,0,1,1,8,108.99,108.99,579,0
1921,Technical Skills,Steven Golden,2023-05-28,2023,5,Q2,Incomplete,0,0,1,2,16,813.17,406.58,579,0
2315,Customer Service,Steven Greer III,2022-12-05,2022,12,Q4,Incomplete,0,0,1,1,8,252.59,252.59,565,0
1219,Communication Skills,Steven Gutierrez,2022-09-15,2022,9,Q3,Failed,0,0,1,5,40,761.31,152.26,673,0
2342,Communication Skills,Steven Hernandez,2023-05-30,2023,5,Q2,Completed,1,0,1,1,8,704.53,704.53,673,1
2182,Communication Skills,Steven Ingram,2023-07-22,2023,7,Q3,Completed,1,0,1,2,16,105.18,52.59,673,1
1603,Communication Skills,Steven Larson,2023-03-11,2023,3,Q1,Completed,1,0,1,2,16,784.15,392.07,673,1
1840,Project Management,Steven Lewis,2023-03-07,2023,3,Q1,Passed,0,1,1,5,40,310.44,62.09,609,1
2783,Technical Skills,Steven Miller,2023-05-20,2023,5,Q2,Incomplete,0,0,1,4,32,880.21,220.05,579,0
1289,Leadership Development,Steven Sanchez,2022-10-08,2022,10,Q4,Incomplete,0,0,1,3,24,900.52,300.17,574,0
2552,Customer Service,Steven Sanders,2022-09-21,2022,9,Q3,Completed,1,0,1,5,40,573.47,114.69,565,1
1803,Leadership Development,Steven Scott PhD,2022-09-20,2022,9,Q3,Passed,0,1,1,4,32,550.55,137.64,574,1
3738,Technical Skills,Steven Sharp,2022-09-01,2022,9,Q3,Completed,1,0,1,3,24,791.98,263.99,579,1
3350,Project Management,Steven Smith,2022-09-30,2022,9,Q3,Passed,0,1,1,2,16,963.95,481.98,609,1
2892,Technical Skills,Steven Terrell,2022-08-10,2022,8,Q3,Passed,0,1,1,5,40,990.52,198.1,579,1
1787,Project Management,Steven Villa,2022-08-31,2022,8,Q3,Passed,0,1,1,2,16,756.7,378.35,609,1
2763,Technical Skills,Steven Williams,2022-11-24,2022,11,Q4,Completed,1,0,1,4,32,430.35,107.59,579,1
3363,Customer Service,Steven Wood,2023-05-22,2023,5,Q2,Completed,1,0,1,2,16,826.15,413.07,565,1
2184,Communication Skills,Summer Brown,2022-09-25,2022,9,Q3,Failed,0,0,1,3,24,661.36,220.45,673,0
2143,Communication Skills,Susan Compton,2022-08-11,2022,8,Q3,Incomplete,0,0,1,2,16,322.33,161.16,673,0
3709,Leadership Development,Susan Fitzgerald,2023-04-07,2023,4,Q2,Incomplete,0,0,1,4,32,339.84,84.96,574,0
2808,Communication Skills,Susan Fowler,2022-09-23,2022,9,Q3,Passed,0,1,1,5,40,105.41,21.08,673,1
2592,Technical Skills,Susan Garcia,2023-02-10,2023,2,Q1,Incomplete,0,0,1,3,24,240.57,80.19,579,0
1241,Project Management,Susan Johnson,2023-02-01,2023,2,Q1,Failed,0,0,1,5,40,878.94,175.79,609,0
2995,Technical Skills,Susan Luna,2023-07-03,2023,7,Q3,Passed,0,1,1,1,8,440.35,440.35,579,1
2434,Leadership Development,Susan Morgan,2022-09-06,2022,9,Q3,Failed,0,0,1,4,32,810.59,202.65,574,0
1794,Leadership Development,Susan Murphy,2022-10-31,2022,10,Q4,Completed,1,0,1,3,24,208.13,69.38,574,1
1160,Leadership Development,Susan Myers,2022-11-07,2022,11,Q4,Failed,0,0,1,2,16,137.96,68.98,574,0
3304,Communication Skills,Susan Nelson,2023-06-15,2023,6,Q2,Incomplete,0,0,1,2,16,123.32,61.66,673,0
2208,Technical Skills,Susan Shelton,2022-09-02,2022,9,Q3,Incomplete,0,0,1,3,24,907.13,302.38,579,0
1316,Technical Skills,Susan Wilson,2023-04-20,2023,4,Q2,Passed,0,1,1,5,40,202.62,40.52,579,1
2063,Technical Skills,Suzanne Watson,2023-01-01,2023,1,Q1,Failed,0,0,1,5,40,333.78,66.76,579,0
2127,Leadership Development,Suzanne Young,2023-04-03,2023,4,Q2,Passed,0,1,1,5,40,119.71,23.94,574,1
1952,Leadership Development,Sydney Bryant,2023-03-05,2023,3,Q1,Passed,0,1,1,1,8,846.22,846.22,574,1
3497,Communication Skills,Sydney Johnson,2023-03-11,2023,3,Q1,Completed,1,0,1,2,16,184.21,92.11,673,1
2916,Technical Skills,Sylvia Obrien,2022-10-09,2022,10,Q4,Incomplete,0,0,1,2,16,932.4,466.2,579,0
2082,Customer Service,Sylvia Sweeney,2022-08-09,2022,8,Q3,Incomplete,0,0,1,1,8,230.77,230.77,565,0
